,sale_day,city,adress,floor,size,price
2052,26.01.2021,פתח תקווה, ,שמינית,75,"1,650,000"
2053,25.01.2021,פתח תקווה,סלנט שמואל 1,ג,57.92,"1,200,000"
2054,25.01.2021,פתח תקווה,שפירא הרמן צבי 20,ד,54.88,"1,150,000"
2055,25.01.2021,פתח תקווה,אגרון גרשון 18,שלישית,63.07,"1,170,000"
2056,25.01.2021,פתח תקווה,יוספסברג 1,א,42,"1,130,000"
2057,25.01.2021,פתח תקווה,קפלן אליעזר 47,שלישית,73,"1,550,000"
2058,25.01.2021,פתח תקווה,אורלוב זאב 4,שמינית,76,"1,600,000"
2059,25.01.2021,פתח תקווה,רוטשילד 130,ד,59.88,"1,395,000"
2060,25.01.2021,פתח תקווה,כצנלסון ברל 3,א,37,"1,300,000"
2061,24.01.2021,פתח תקווה,מזכרת בתיה 9,שישית,73.06,"1,800,000"
2062,24.01.2021,פתח תקווה,הצנחנים 21,ראשונה,71.65,"1,267,000"
2063,22.01.2021,פתח תקווה,דגל ראובן 20,ראשונה,63.28,"1,570,000"
2064,20.01.2021,פתח תקווה,רוטשילד 116,שניה,60.36,"1,350,000"
2065,20.01.2021,פתח תקווה,פינסקר 95,קומה 4,73,"1,652,000"
2066,20.01.2021,פתח תקווה,רוטשילד 144,ג,71.01,"1,418,000"
2067,20.01.2021,פתח תקווה,"ח""ן 1",ב,57.80,"1,320,000"
2068,19.01.2021,פתח תקווה,האורים 17,א',69,"1,500,000"
2069,18.01.2021,פתח תקווה,ויסבורג 7,ג,44.50,"960,000"
2070,18.01.2021,פתח תקווה,בר כוכבא 28,ב,65.01,"1,240,000"
2071,18.01.2021,פתח תקווה,כרמלי 14,ראשונה,61.31,"1,270,000"
2072,18.01.2021,פתח תקווה, ,ראשונה,75,"1,850,000"
2073,17.01.2021,פתח תקווה,ספיר יוסף 60,שניה,73.40,"2,840,000"
2074,17.01.2021,פתח תקווה,קיש 19,רביעית,48.50,"1,020,000"
2075,17.01.2021,פתח תקווה,מסריק 3,ראשונה,58.10,"1,150,000"
2076,17.01.2021,פתח תקווה,צלח שלום 1,ראשונה,72.50,"1,445,000"
2077,17.01.2021,פתח תקווה,שפירא הרמן צבי 22,ראשונה,62.94,"1,520,000"
2078,17.01.2021,פתח תקווה,רבי יהודה הנשיא 14,ראשונה,60,"1,415,000"
2079,14.01.2021,פתח תקווה,גוטמן 17,ד,55.07,"1,120,000"
2080,14.01.2021,פתח תקווה,לוחמי הגיטו 36,שלישית,71.93,"1,500,000"
2081,14.01.2021,פתח תקווה,זכרון יעקב 42,ראשונה,87.22,"1,780,000"
2082,14.01.2021,פתח תקווה,בגין מנחם 46,רביעית,67.55,"1,430,000"
2083,14.01.2021,פתח תקווה,"רמב""ם 30",ד,66.26,"1,360,000"
2084,14.01.2021,פתח תקווה,הרב קלישר 50,חמישית,77.86,"1,595,000"
2085,14.01.2021,פתח תקווה,רפאלי שרגא 18,חמישית,75,"1,675,000"
2086,14.01.2021,פתח תקווה,כץ מיכל לייב 48,שלישית,61.76,"800,000"
2087,14.01.2021,פתח תקווה,הוז דב 11,ראשונה,61.40,"1,380,000"
2088,14.01.2021,פתח תקווה,שפרינצק 47,א,45,"1,620,000"
2089,13.01.2021,פתח תקווה,רום יעל 9,שישית,93.35,"1,925,000"
2090,13.01.2021,פתח תקווה,שפרינצק 32, ,81,"1,500,850"
2091,13.01.2021,פתח תקווה,שפירא הרמן צבי 17,שניה,55.55,"1,282,000"
2092,13.01.2021,פתח תקווה,אפשטיין 23,שלישית,61.50,"1,180,000"
2093,13.01.2021,פתח תקווה,רופין 13,ג,69.10,"1,315,000"
2094,12.01.2021,פתח תקווה,ברנר 36,שניה,56,"174,000"
2095,12.01.2021,פתח תקווה,כצנלסון ברל 3,א,37,"1,290,000"
2096,12.01.2021,פתח תקווה,פינס יחיאל מיכל 15,שניה,63.06,"1,275,000"
2097,11.01.2021,פתח תקווה,אורלוב זאב 23,א,65.74,"1,367,000"
2098,10.01.2021,פתח תקווה,נחלת צבי 73,ג,62.51,"625,000"
2099,07.01.2021,פתח תקווה,חפץ חיים 47,ד,56.49,"1,140,000"
2100,07.01.2021,פתח תקווה,קרן קימת לישראל 38,קומה 3,68.10,"1,500,000"
2101,07.01.2021,פתח תקווה,קהילת פינסק 10,שניה,59.20,"1,330,000"
2102,07.01.2021,פתח תקווה,וולפסון דוד 7,ג,71.49,"1,310,000"
2103,07.01.2021,פתח תקווה,"האר""י הקדוש 10",חמישית,66.92,"1,600,000"
2104,07.01.2021,פתח תקווה,ויסבורג 12,ד',53.60,"1,100,000"
2105,07.01.2021,פתח תקווה,שבט נפתלי 5,רביעית,60.50,"1,145,000"
2106,07.01.2021,פתח תקווה,אחוה יעקב 45,ב,45.40,"1,350,000"
2107,07.01.2021,פתח תקווה,אנדרסן 7,ראשונה,102,"2,121,000"
2108,07.01.2021,פתח תקווה,אורלוב זאב 4,שביעית,91,"1,545,000"
2109,07.01.2021,פתח תקווה,קרן קימת לישראל 38,קומה 4,68.10,"1,510,000"
2110,07.01.2021,פתח תקווה,בנימיני אמיר 4,שניה,62,"1,250,000"
2111,07.01.2021,פתח תקווה,הרצל 75,ראשונה,66.45,"1,370,000"
2112,07.01.2021,פתח תקווה, ,שניה,64.94,"1,495,000"
2113,06.01.2021,פתח תקווה,מינץ בנימין 27,שניה,48.50,"1,250,000"
2114,06.01.2021,פתח תקווה,"רמב""ם 36",ג,46.40,"1,220,000"
2115,06.01.2021,פתח תקווה,נחלת צבי 36,ב,60.67,"1,270,000"
2116,06.01.2021,פתח תקווה,בצרי יוסף 1,ראשונה,81,"1,700,000"
2117,06.01.2021,פתח תקווה,קהילת פינסק 3,שניה,59.20,"1,280,000"
2118,06.01.2021,פתח תקווה,רופין 16,ג,78.75,"1,388,000"
2119,06.01.2021,פתח תקווה,רופין 8,שלישית,90.66,"500,000"
2120,05.01.2021,פתח תקווה,הרב שלזינגר עקיבא 12,שניה,74.38,"1,360,000"
2121,05.01.2021,פתח תקווה,חובבי ציון 15,ג,62.06,"1,290,000"
2122,05.01.2021,פתח תקווה,עין גנים 53,רביעית,84,"1,540,000"
2123,05.01.2021,פתח תקווה,שפרינצק 26,א,58.11,"1,170,000"
2124,04.01.2021,פתח תקווה,סלנט שמואל 20,ב,54.87,"1,181,000"
2125,03.01.2021,פתח תקווה,ליויק 3,שלישית,62.90,"1,220,000"
2126,03.01.2021,פתח תקווה,נחמן מברצלב 16,רביעית,62,"1,160,000"
2127,03.01.2021,פתח תקווה, , ,70,"1,700,000"
2128,03.01.2021,פתח תקווה,"האר""י הקדוש 8",שניה,79,"1,625,000"
2129,03.01.2021,פתח תקווה, ,רביעית,70,"1,649,000"
2130,31.12.2020,פתח תקווה,אחד העם 4,ב,67.20,"700,000"
2131,31.12.2020,פתח תקווה,שבזי שלום 8,שלישית,62.26,"1,150,000"
2132,31.12.2020,פתח תקווה,נחלת צבי 37,ב,62.64,"1,360,000"
2133,31.12.2020,פתח תקווה,פרישמן דוד 31,ד,88.84,"1,440,000"
2134,31.12.2020,פתח תקווה,בת שבע 9,ראשונה,84,"1,700,000"
2135,30.12.2020,פתח תקווה,אורלוב זאב 35,ראשונה,58,"1,365,000"
2136,30.12.2020,פתח תקווה,מכנס גד 19,ג',50.21,"1,320,000"
2137,30.12.2020,פתח תקווה,הרב פינצ'י 6,שמינית,82.07,"1,480,000"
2138,30.12.2020,פתח תקווה,רוטשילד 31,א,61.58,"1,250,000"
2139,30.12.2020,פתח תקווה,מרכוס משה 8,ד,57.92,"1,354,000"
2140,29.12.2020,פתח תקווה,המורים 14,שישית,88.56,"1,540,000"
2141,28.12.2020,פתח תקווה,הרב הרצוג 31,א,46,"1,260,000"
2142,28.12.2020,פתח תקווה,מכנס גד 10,שניה,59.44,"1,386,000"
2143,27.12.2020,פתח תקווה,אחד העם 73,שלישית,68.49,"1,518,000"
2144,27.12.2020,פתח תקווה,ליויק 3,רביעית,65.60,"1,085,000"
2145,27.12.2020,פתח תקווה,שטמפפר יהושע 18,ראשונה,59.90,"1,190,000"
2146,27.12.2020,פתח תקווה,השופטים 9,רביעית,59.20,"1,050,000"
2147,27.12.2020,פתח תקווה,ברטנורא 6,רביעית,71.81,"1,510,000"
2148,27.12.2020,פתח תקווה,סלנט שמואל 59,ראשונה,62.06,"1,420,000"
2149,27.12.2020,פתח תקווה,חפץ חיים 13,ג',59.63,"1,300,000"
2150,27.12.2020,פתח תקווה,עין גנים 53,רביעית,78,"1,485,000"
2151,25.12.2020,פתח תקווה,"אצ""ל 16",רביעית,70,"1,620,000"
2152,24.12.2020,פתח תקווה,חפץ חיים 16,ג,51.50,"1,150,000"
2153,24.12.2020,פתח תקווה,הרב אונטרמן 9,שישית,74.92,"1,325,000"
2154,24.12.2020,פתח תקווה,נחלת צבי 1,ב,72.46,"1,390,000"
2155,24.12.2020,פתח תקווה,עוזר חיים 33,ג,61.53,"1,375,000"
2156,24.12.2020,פתח תקווה,הזוהר 11, ,75,"1,600,000"
2157,24.12.2020,פתח תקווה,אורלוב זאב 2,חמישית,74,"1,550,000"
2158,24.12.2020,פתח תקווה,פינס יחיאל מיכל 22,שניה,65.30,"1,250,000"
2159,24.12.2020,פתח תקווה,קהילת פינסק 10,שניה,59.20,"1,315,000"
2160,24.12.2020,פתח תקווה,שפרינצק 13,ראשונה,62.60,"1,310,000"
2161,24.12.2020,פתח תקווה, ,שלישית,75,"3,199,000"
2162,23.12.2020,פתח תקווה,הרב צירלסון 14,רביעית,75.26,"1,317,000"
2163,23.12.2020,פתח תקווה,ההגנה 12,ג,60.17,"1,190,000"
2164,23.12.2020,פתח תקווה,ספיר יוסף 23,רביעית,79,"1,625,000"
2165,23.12.2020,פתח תקווה,עזריאל 4,שלישית,82,"1,620,000"
2166,22.12.2020,פתח תקווה,ז'בוטינסקי 9,שישית,73.39,"1,340,000"
2167,22.12.2020,פתח תקווה,הס משה 27,א,48.75,"1,170,000"
2168,22.12.2020,פתח תקווה,פיארברג 4,א,54,"1,350,000"
2169,21.12.2020,פתח תקווה,שיטרית בכור 12,ראשונה,59.20,"1,180,000"
2170,21.12.2020,פתח תקווה,כצנלסון ברל 50,שניה,55,"1,400,000"
2171,21.12.2020,פתח תקווה,פרנקפורטר דוד 16,שניה,71.59,"1,562,000"
2172,20.12.2020,פתח תקווה,שאול המלך 5,א,48.60,"1,050,000"
2173,20.12.2020,פתח תקווה,ספיר יוסף 23,קומה 1,81.25,"1,600,000"
2174,20.12.2020,פתח תקווה,בן יהודה 39,ג,55,"1,560,000"
2175,20.12.2020,פתח תקווה,גרינשטיין 3,רביעית,65.36,"1,635,000"
2176,20.12.2020,פתח תקווה,בגין מנחם 3,שניה,81.14,"620,000"
2177,19.12.2020,פתח תקווה,פרץ נפתלי 14,ד,66.14,"1,310,000"
2178,18.12.2020,פתח תקווה,"רמב""ם 48",ד,61.34,"1,200,000"
2179,17.12.2020,פתח תקווה,גולדברג לאה 1,רביעית,61.20,"1,050,000"
2180,17.12.2020,פתח תקווה,ויסבורג 12,ג',53.60,"1,150,000"
2181,17.12.2020,פתח תקווה,מונטיפיורי 24,שישית,74.47,"1,330,000"
2182,17.12.2020,פתח תקווה, ,ג,38.60,"361,000"
2183,17.12.2020,פתח תקווה,רובינא חנה 26,שלישית,61.68,"1,425,000"
2184,16.12.2020,פתח תקווה,אורלוב זאב 41,ב,49.35,"1,350,000"
2185,16.12.2020,פתח תקווה,"רמב""ם 37",רביעית,52.56,"1,140,000"
2186,15.12.2020,פתח תקווה,עוזר חיים 16,קרקע,59.92,"1,270,000"
2187,15.12.2020,פתח תקווה,רזיאל דוד 21,ב,59.90,"1,135,000"
2188,13.12.2020,פתח תקווה,האורים 6,ד,63.12,"1,615,000"
2189,13.12.2020,פתח תקווה,אברבנאל 2,ג,60.56,"1,280,000"
2190,13.12.2020,פתח תקווה,הרב קטרוני 20,שניה,73,"1,415,000"
2191,13.12.2020,פתח תקווה,רוטשילד 165,שניה,66.68,"1,200,000"
2192,13.12.2020,פתח תקווה,"האר""י הקדוש 8",חמישית,73,"1,650,000"
2193,11.12.2020,פתח תקווה,רוטשילד 154,ראשונה,69.50,"1,400,000"
2194,10.12.2020,פתח תקווה,שבט יששכר 23,ראשונה,41.30,"1,450,000"
2195,10.12.2020,פתח תקווה,הרב בלוי משה 46,שניה,79.59,"642,000"
2196,09.12.2020,פתח תקווה,חדרה 8,קרקע,85.21,"2,030,000"
2197,09.12.2020,פתח תקווה,בן יהודה 23,ב,67.81,"1,550,000"
2198,09.12.2020,פתח תקווה,ארלוזורוב 2,א,60,"1,350,000"
2199,09.12.2020,פתח תקווה,"כ""ט בנובמבר 8",קומה 5,65.59,"1,620,000"
2200,09.12.2020,פתח תקווה, ,שביעית,75,"1,649,000"
2201,09.12.2020,פתח תקווה,בורוכוב 10,רביעית,64.50,"1,200,000"
2202,09.12.2020,פתח תקווה,איכילוב יצחק 23,ד,76.27,"1,300,000"
2203,09.12.2020,פתח תקווה,מינץ בנימין 35,רביעית,54,"994,000"
2204,09.12.2020,פתח תקווה, , ,75,"1,650,000"
2205,08.12.2020,פתח תקווה,הנשיאים 46,שלישית,77.65,"1,595,000"
2206,08.12.2020,פתח תקווה,שמחוני אסף 19,ד,44,"1,120,000"
2207,08.12.2020,פתח תקווה,ברטנורא 6,שלישית,71.81,"1,500,000"
2208,08.12.2020,פתח תקווה,שפרינצק 26,א,57,"1,300,000"
2209,08.12.2020,פתח תקווה,רשי 1,קרקע,73.60,"1,340,000"
2210,07.12.2020,פתח תקווה,אלתר מיהוד 3,שניה,56.55,"1,495,000"
2211,07.12.2020,פתח תקווה,הרב קלישר 70,שלישית,73,"1,100,000"
2212,07.12.2020,פתח תקווה,רוטשילד 97,א,55.83,"442,000"
2213,06.12.2020,פתח תקווה,ארלוזורוב 29,ראשונה,66,"1,460,000"
2214,06.12.2020,פתח תקווה,פרופ' שור 2,ג,59,"1,235,000"
2215,06.12.2020,פתח תקווה,מינץ בנימין 35,שניה,59,"1,270,000"
2216,06.12.2020,פתח תקווה,רום יעל 19,עשירית,95.45,"2,040,000"
2217,03.12.2020,פתח תקווה,מינץ בנימין 27,שלישית,48.50,"1,210,000"
2218,03.12.2020,פתח תקווה,גרינבוים 4,רביעית,60.70,"995,000"
2219,03.12.2020,פתח תקווה,פינס יחיאל מיכל 67,ראשונה,56,"1,164,000"
2220,03.12.2020,פתח תקווה,ביאליק 2,שניה,54.50,"1,730,000"
2221,02.12.2020,פתח תקווה,הרב קלישר 51,שניה,61.93,"1,350,000"
2222,02.12.2020,פתח תקווה,ז'בוטינסקי 29,ראשונה,56.70,"1,290,000"
2223,02.12.2020,פתח תקווה,"האר""י הקדוש 8",חמישית,73,"1,635,000"
2224,02.12.2020,פתח תקווה,עין גנים 85,א,44,"1,530,000"
2225,01.12.2020,פתח תקווה,וולפסון דוד 46,ד,51.16,"1,000,000"
2226,01.12.2020,פתח תקווה,ברון הירש 1,ראשונה,68.68,"1,200,000"
2227,01.12.2020,פתח תקווה,"רמב""ם 22",א,57.70,"1,250,000"
2228,30.11.2020,פתח תקווה,שפרינצק 36,רביעית,48.50,"261,000"
2229,29.11.2020,פתח תקווה,הירקונים 6,שניה,66.43,"1,590,000"
2230,29.11.2020,פתח תקווה,יפרח 4,ג,60.76,"1,365,000"
2231,27.11.2020,פתח תקווה,עזרא ונחמיה 1,שניה,46.50,"1,170,000"
2232,26.11.2020,פתח תקווה,ברנדייס 2,שלישית,59.70,"1,290,000"
2233,26.11.2020,פתח תקווה,מייזנר 10,שישית,80.40,"2,030,000"
2234,26.11.2020,פתח תקווה,שיפר יצחק 13,ראשונה,68.90,"1,458,000"
2235,26.11.2020,פתח תקווה,יהודה הלוי 17,ד,58.55,"1,286,000"
2236,26.11.2020,פתח תקווה,סולד הנריטה 46,שלישית,61.60,"1,280,000"
2237,25.11.2020,פתח תקווה,שבט אשר 15,ראשונה,63,"1,140,000"
2238,25.11.2020,פתח תקווה,איכילוב יצחק 7,ראשונה,66.70,"1,138,000"
2239,25.11.2020,פתח תקווה,יהלום בנימין 1,רביעית, ,"1,695,000"
2240,24.11.2020,פתח תקווה,שפירא הרמן צבי 2,ו,63.72,"1,395,000"
2241,24.11.2020,פתח תקווה,ארלוזורוב 2,קרקע,50.30,"1,250,000"
2242,24.11.2020,פתח תקווה, ,שישית,87.10,"1,520,000"
2243,24.11.2020,פתח תקווה,זכרון יעקב 46,שביעית,70.70,"1,845,000"
2244,24.11.2020,פתח תקווה,צפת 92,שניה,73.20,"1,350,000"
2245,24.11.2020,פתח תקווה,הרב מוהליבר שמואל 12,ב,51.29,"1,180,000"
2246,24.11.2020,פתח תקווה,בגין מנחם 8,שניה,73.25,"1,493,000"
2247,23.11.2020,פתח תקווה,חדרה 11,רביעית,88.40,"1,785,000"
2248,23.11.2020,פתח תקווה,סיני 2,שניה,60,"1,160,000"
2249,23.11.2020,פתח תקווה,ז'בוטינסקי 9,שמינית,73.77,"1,210,000"
2250,23.11.2020,פתח תקווה,קרן קימת לישראל 16,קרקע,65.08,"1,270,000"
2251,22.11.2020,פתח תקווה,מוצקין 1,ג,61.13,"1,350,000"
2252,19.11.2020,פתח תקווה,רבי יהודה הנשיא 11,קומה 3,70.60,"1,520,000"
2253,19.11.2020,פתח תקווה,"י""ד הבנים 10",שניה,67,"1,500,000"
2254,19.11.2020,פתח תקווה,"ביל""ו 18",ד,62.32,"1,380,000"
2255,18.11.2020,פתח תקווה,"ביל""ו 23",ב,64.84,"1,430,000"
2256,18.11.2020,פתח תקווה,ספיר יוסף 40,שלישית,68.62,"1,260,000"
2257,18.11.2020,פתח תקווה,ארלוזורוב 2,קרקע,60,"1,160,000"
2258,17.11.2020,פתח תקווה,פינסקר 29,ד,57.21,"1,240,000"
2259,17.11.2020,פתח תקווה,מרכוס משה 3,ד,59.98,"1,230,000"
2260,17.11.2020,פתח תקווה,סלנט שמואל 1,א,57.92,"1,200,000"
2261,17.11.2020,פתח תקווה,חכם יוסף חיים 4,ב,48.13,"1,230,000"
2262,17.11.2020,פתח תקווה,שדה יצחק 4,א,37,"1,220,000"
2263,16.11.2020,פתח תקווה, ,שלישית,106,"1,600,000"
2264,16.11.2020,פתח תקווה,ז'בוטינסקי 11,ראשונה,73.77,"1,300,000"
2265,16.11.2020,פתח תקווה,הרב מימון 16,שניה,96.71,"1,363,000"
2266,15.11.2020,פתח תקווה, ,ג,57.29,"1,400,000"
2267,15.11.2020,פתח תקווה,ריבלין 8,קומה 2,59.88,"1,000,000"
2268,15.11.2020,פתח תקווה,אורלוב זאב 4,שביעית,76,"1,585,000"
2269,15.11.2020,פתח תקווה,"האר""י הקדוש 8",ראשונה,79,"1,640,000"
2270,15.11.2020,פתח תקווה, ,רביעית,75,"1,550,000"
2271,12.11.2020,פתח תקווה,חדרה 14,שניה,80,"1,820,000"
2272,12.11.2020,פתח תקווה,נחמן מברצלב 16,שלישית,62,"1,160,000"
2273,12.11.2020,פתח תקווה,חדרה 11,שלישית,88.40,"1,793,000"
2274,12.11.2020,פתח תקווה,הרברט סמואל 28,ב,61.28,"1,408,000"
2275,12.11.2020,פתח תקווה,אורלוב זאב 4,ב,44.73,"1,521,000"
2276,12.11.2020,פתח תקווה,בגין מנחם 6,שלישית,82.46,"1,550,000"
2277,12.11.2020,פתח תקווה,בצרי יוסף 1,רביעית,81,"1,725,000"
2278,12.11.2020,פתח תקווה,שפרינצק 36,ראשונה,48.50,"1,325,000"
2279,11.11.2020,פתח תקווה,"רמב""ם 34",א,58.26,"1,467,000"
2280,11.11.2020,פתח תקווה,טרומפלדור 51,שניה,80,"1,212,000"
2281,11.11.2020,פתח תקווה,"האר""י הקדוש 25",ראשונה,84,"1,560,000"
2282,11.11.2020,פתח תקווה,ארלוזורוב 28,שניה,55,"910,000"
2283,11.11.2020,פתח תקווה,ברטונוב יהושע 14,שלישית,93.67,"1,700,000"
2284,10.11.2020,פתח תקווה,סמילנסקי 25,ד,71.54,"1,520,000"
2285,10.11.2020,פתח תקווה,"רש""י 5",ב,59.32,"1,330,000"
2286,10.11.2020,פתח תקווה,אורלוב זאב 2,ראשונה,45,"1,500,000"
2287,10.11.2020,פתח תקווה,אורלוב זאב 2,שלישית,45,"1,521,000"
2288,10.11.2020,פתח תקווה,אורלוב זאב 4,ג,44.73,"1,500,000"
2289,09.11.2020,פתח תקווה,אוסישקין מנחם 3,ד,61.57,"1,300,000"
2290,09.11.2020,פתח תקווה,"ביל""ו 6",ד,69.08,"1,280,000"
2291,09.11.2020,פתח תקווה,נחלת צבי 18,שניה,61.25,"700,000"
2292,09.11.2020,פתח תקווה,ברנדה זאב 46,ג,62.33,"1,520,000"
2293,08.11.2020,פתח תקווה,"אצ""ל 3",שניה,75,"1,590,000"
2294,05.11.2020,פתח תקווה,דגל ראובן 16,ראשונה,79.76,"1,430,000"
2295,05.11.2020,פתח תקווה,הרב קטרוני 1,א,46.97,"1,270,000"
2296,05.11.2020,פתח תקווה,הרב אבורביע 12,ראשונה,54.86,"1,405,000"
2297,04.11.2020,פתח תקווה,אחד העם 107,רביעית,61.50,"1,430,000"
2298,03.11.2020,פתח תקווה,"ביל""ו 13",ב,67.85,"1,320,000"
2299,03.11.2020,פתח תקווה,בעל שם טוב 46,שניה,68.88,"1,490,000"
2300,02.11.2020,פתח תקווה,שמחוני אסף 4,שניה,54,"1,190,000"
2301,02.11.2020,פתח תקווה,ספיר יוסף 23,קומה 0,83.30,"875,000"
2302,02.11.2020,פתח תקווה,אורלוב זאב 30,א,71.90,"1,349,000"
2303,01.11.2020,פתח תקווה,רוטשילד 142,ג',63.43,"1,250,000"
2304,01.11.2020,פתח תקווה,מסריק 5,א,45.80,"1,100,000"
2305,01.11.2020,פתח תקווה, ,א,55,"1,250,000"
2306,01.11.2020,פתח תקווה,אורלוב זאב 2,ראשונה,45,"1,521,000"
2307,01.11.2020,פתח תקווה,הרב קלישר 8,קומה 2,79.45,"1,615,000"
2308,29.10.2020,פתח תקווה,אוסישקין מנחם 24,ג,61,"1,135,000"
2309,29.10.2020,פתח תקווה,מינץ בנימין 23,ראשונה,62.67,"1,340,000"
2310,29.10.2020,פתח תקווה,מונטיפיורי 45,א,75.15,"1,440,000"
2311,28.10.2020,פתח תקווה,עוזר חיים 20,ג,67.83,"1,210,000"
2312,28.10.2020,פתח תקווה,שבט אשר 3,שלישית,60.30,"1,222,000"
2313,26.10.2020,פתח תקווה,הרב אלקלעי 1,רביעית,60.50,"1,100,000"
2314,26.10.2020,פתח תקווה,ברש אשר 10,ראשונה,49.03,"1,520,000"
2315,25.10.2020,פתח תקווה,עוזר חיים 16,ג,59.92,"1,260,000"
2316,25.10.2020,פתח תקווה,הרב שלזינגר עקיבא 5,שלישית,69.23,"405,000"
2317,25.10.2020,פתח תקווה,בורוכוב 8,ראשונה,64.50,"1,405,000"
2318,25.10.2020,פתח תקווה,"האר""י הקדוש 8",שלישית,80,"1,620,000"
2319,25.10.2020,פתח תקווה,"אצ""ל 3",ראשונה, ,"1,545,000"
2320,22.10.2020,פתח תקווה,"רמב""ם 37",שניה,59.93,"1,200,000"
2321,22.10.2020,פתח תקווה,אנדרסן 3,א,45.47,"1,260,000"
2322,22.10.2020,פתח תקווה,השלושה 23,קרקע,41.19,"1,080,000"
2323,21.10.2020,פתח תקווה,החרמון 6,רביעית,47.90,"1,200,000"
2324,21.10.2020,פתח תקווה,רוטשילד 142,ב',69.48,"1,370,000"
2325,21.10.2020,פתח תקווה,רבי יהודה הנשיא 21,שלישית,68,"1,480,000"
2326,21.10.2020,פתח תקווה,כרמלי 24,שניה,71,"1,620,000"
2327,20.10.2020,פתח תקווה,גרין יונה 3,שביעית,62.21,"314,000"
2328,20.10.2020,פתח תקווה,אורלוב זאב 84,ג,55.59,"1,240,000"
2329,20.10.2020,פתח תקווה,"רמב""ם 32",רביעית,58.91,"1,250,000"
2330,20.10.2020,פתח תקווה, ,רביעית,83,"1,555,000"
2331,19.10.2020,פתח תקווה,רוטשילד 111,ד,66.57,"1,350,000"
2332,19.10.2020,פתח תקווה,שפרינצק 32,מקלט,81,"1,500,000"
2333,19.10.2020,פתח תקווה,קארו יוסף 25,שלישית,67.52,"1,230,000"
2334,18.10.2020,פתח תקווה,מינץ בנימין 39,שלישית,59,"1,170,000"
2335,15.10.2020,פתח תקווה,מבצע דקל 4,שניה,79,"1,900,000"
2336,15.10.2020,פתח תקווה,פוגל הרמן 10,רביעית,61.70,"1,180,000"
2337,14.10.2020,פתח תקווה,ירושלים 30,שניה,67.30,"1,500,000"
2338,14.10.2020,פתח תקווה,חפץ חיים 47,ב,63.89,"1,420,000"
2339,13.10.2020,פתח תקווה,שיטרית בכור 6,ראשונה,66.15,"1,243,000"
2340,13.10.2020,פתח תקווה,הצוערים 2,שלישית,74,"1,290,000"
2341,12.10.2020,פתח תקווה,אברבנאל 1,ראשונה,72,"371,000"
2342,12.10.2020,פתח תקווה,בן נון יהושע 11,שניה,62,"1,177,000"
2343,12.10.2020,פתח תקווה,התשעים ושלוש 10,חמישית,68,"1,552,000"
2344,12.10.2020,פתח תקווה,מונטיפיורי 13,ג,61.51,"566,000"
2345,11.10.2020,פתח תקווה,הרב טולידנו 2,שניה,80,"1,630,000"
2346,09.10.2020,פתח תקווה,הרב בלוי משה 12,ראשונה,74.74,"1,400,000"
2347,08.10.2020,פתח תקווה,בן נון יהושע 11,רביעית,62,"1,180,000"
2348,07.10.2020,פתח תקווה,ז'בוטינסקי 9,שניה,73.77,"1,300,000"
2349,05.10.2020,פתח תקווה,טרומפלדור 35,ג,56.91,"1,385,000"
2350,04.10.2020,פתח תקווה,התוף 20,שניה,61,"1,460,000"
2351,01.10.2020,פתח תקווה,צלח שלום 10,ראשונה,54.30,"1,270,000"
2352,30.09.2020,פתח תקווה,העצמון 1,ראשונה,49,"1,330,000"
2353,24.09.2020,פתח תקווה,צפת 68,ראשונה,72.90,"1,345,000"
2354,24.09.2020,פתח תקווה,ההגנה 25,ג,60.36,"1,340,000"
2355,24.09.2020,פתח תקווה,כרמלי 24,שלישית,71,"1,510,000"
2356,24.09.2020,פתח תקווה,קרן קימת לישראל 38,קומה 4,68.10,"1,500,000"
2357,24.09.2020,פתח תקווה,כרמלי 24,רביעית,71,"1,530,000"
2358,23.09.2020,פתח תקווה,מינץ בנימין 11,ראשונה,69.98,"1,255,000"
2359,23.09.2020,פתח תקווה,הרב מוהליבר שמואל 14,א,64.62,"1,377,000"
2360,23.09.2020,פתח תקווה,מינץ בנימין 35,ראשונה,54,"1,280,000"
2361,23.09.2020,פתח תקווה,בן יהודה 23,א,58.84,"1,200,000"
2362,22.09.2020,פתח תקווה,אורלוב זאב 11,ב,55.64,"1,250,000"
2363,22.09.2020,פתח תקווה,רחל המשוררת 27,שניה,77.91,"1,470,000"
2364,18.09.2020,פתח תקווה,ביאליק 2,שניה,54.50,"2,000,000"
2365,18.09.2020,פתח תקווה,"רמב""ם 33",ד,60.55,"1,120,000"
2366,17.09.2020,פתח תקווה,חדרה 11,ראשונה,88.40,"1,651,000"
2367,17.09.2020,פתח תקווה,בצרי יוסף 1,שלישית,81,"1,730,000"
2368,17.09.2020,פתח תקווה,אחים יפה 7,שלישית,75.50,"1,400,000"
2369,17.09.2020,פתח תקווה,ז'בוטינסקי 9,שלישית,73.77,"1,350,000"
2370,17.09.2020,פתח תקווה,הלוי 6,שניה,72.02,"1,832,000"
2371,17.09.2020,פתח תקווה,קהילת פינסק 6,ראשונה,59.20,"1,160,000"
2372,17.09.2020,פתח תקווה,סלנט שמואל 45,העמודים,57.59,"1,350,000"
2373,16.09.2020,פתח תקווה,טביב אברהם 18,שניה,60.93,"1,450,000"
