,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
215,216,"2,300,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",1,100,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,1,1,1,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
216,217,"2,850,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",4,80,"מרפסות
1","קומות בבנין
9","חניות
1",1,1,1,0,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
217,218,"2,300,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",1,100,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,1,1,1,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
218,219,"1,970,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",2,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
219,220,"1,870,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",3,75,none,"קומות בבנין
4","חניות
1",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
220,221,"2,500,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",3,97,"מרפסות
1","קומות בבנין
24","חניות
1",1,0,1,0,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
221,222,"1,850,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",2,64,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
01/04/2024",0,0
222,223,"2,100,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",3,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
223,224,"2,290,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",3,79,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
224,225,"2,850,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",4,80,"מרפסות
1","קומות בבנין
9","חניות
1",1,1,1,0,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
225,226,"1,870,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",3,75,none,"קומות בבנין
4","חניות
1",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
226,227,"2,850,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",4,80,"מרפסות
1","קומות בבנין
9","חניות
1",1,1,1,0,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
227,228,"2,350,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",5,82,"מרפסות
1","קומות בבנין
9","חניות
2",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
228,229,"1,800,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",4,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
229,230,"2,750,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",11,72,"מרפסות
1","קומות בבנין
14","חניות
1",1,0,1,0,0,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
230,231,"1,690,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",4,78,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
07/07/2023",0,0
231,232,"2,390,000 ₪",ראשון לציון מפה,"דירה, ראשון לציון",1,80,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
232,233,"1,785,000 ₪",ראשונים מפה,"דירה, ראשונים, ראשון לציון",2,85,"מרפסות
3","קומות בבנין
4","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
233,234,"2,100,000 ₪",ראשונים מפה,"דירה, ראשונים, ראשון לציון",2,85,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
234,235,"1,850,000 ₪",ראשונים מפה,"דירה, ראשונים, ראשון לציון",4,80,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,1,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
235,236,"2,070,000 ₪","רביבים, גני ראשון מפה","דירה, רביבים, גני ראשון, ראשון לציון",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
236,237,"2,070,000 ₪","רביבים, גני ראשון מפה","דירה, רביבים, גני ראשון, ראשון לציון",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
237,238,"2,070,000 ₪","רביבים, גני ראשון מפה","דירה, רביבים, גני ראשון, ראשון לציון",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
238,239,"2,070,000 ₪","רביבים, גני ראשון מפה","דירה, רביבים, גני ראשון, ראשון לציון",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
239,240,"2,250,000 ₪",רוטשילד מפה,"דירה, כצנלסון, ראשון לציון",2,95,none,"קומות בבנין
5","חניות
ללא",1,0,1,0,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
240,241,"2,290,000 ₪","ריב""ל מפה","דירה, נאות שקמה, ראשון לציון",2,79,"מרפסות
1","קומות בבנין
11","חניות
1",1,0,1,0,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
241,242,"2,350,000 ₪","ריב""ל מפה","דירה, נאות שקמה, ראשון לציון",3,90,"מרפסות
1","קומות בבנין
10","חניות
1",1,0,1,0,1,1,0,0,1,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
242,243,לא צוין מחיר,"רמב""ם 43 מפה","דירה, רמב""ם, ראשון לציון",5,84,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,0,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
243,244,לא צוין מחיר,"רמב""ם 43 מפה","דירה, רמב""ם, ראשון לציון",5,84,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,0,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
244,245,"2,139,000 ₪","רמב""ם 51 מפה","דירה, רמב""ם, ראשון לציון",2,75,none,"קומות בבנין
7","חניות
ללא",1,1,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
26/03/2024",0,0
245,246,"2,300,000 ₪","רמב""ם מפה","דירה, רמב""ם, ראשון לציון",5,70,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
246,247,"2,300,000 ₪","רמב""ם מפה","דירה, רמב""ם, ראשון לציון",5,70,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
247,248,"2,200,000 ₪","רמב""ם מפה","דירה, רמב""ם, ראשון לציון",5,85,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
248,249,"2,540,000 ₪","רמב""ם מפה","דירה, רמב""ם, ראשון לציון",2,85,"מרפסות
1","קומות בבנין
20","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
249,250,"2,200,000 ₪","רמב""ם מפה","דירה, רמב""ם, ראשון לציון",5,85,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
250,251,"2,150,000 ₪","רמב""ם מפה","דירה, רמב""ם, ראשון לציון",6,81,none,"קומות בבנין
7","חניות
1",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
251,252,"2,300,000 ₪","רמב""ם מפה","דירה, רמב""ם, ראשון לציון",4,97,"מרפסות
1","קומות בבנין
24","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",1,0
252,253,"1,835,000 ₪","רמב""ם מפה","דירה, רמב""ם, ראשון לציון",7,87,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,1,0,0,0,1,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
253,254,"2,050,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",4,90,none,"קומות בבנין
7","חניות
ללא",0,0,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
254,255,"1,920,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",3,80,none,"קומות בבנין
8","חניות
ללא",0,0,1,1,1,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
255,256,"2,040,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",1,78,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
256,257,"1,920,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",3,80,none,"קומות בבנין
8","חניות
ללא",0,0,1,1,1,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
257,258,"2,040,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",1,78,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
258,259,"1,920,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",3,80,none,"קומות בבנין
8","חניות
ללא",0,0,1,1,1,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
259,260,"1,920,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",2,85,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
260,261,"1,890,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",3,75,"מרפסות
1","קומות בבנין
5","חניות
ללא",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
261,262,"1,925,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",2,62,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
262,263,"2,000,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",6,65,none,"קומות בבנין
7","חניות
1",1,1,1,0,1,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
263,264,"2,000,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",6,65,none,"קומות בבנין
7","חניות
1",1,1,1,0,1,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
264,265,"1,975,000 ₪","רמז, מערב ותיק מפה","דירה, רמז, מערב ותיק, ראשון לציון",קרקע,75,none,"קומות בבנין
6","חניות
ללא",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
265,266,"2,050,000 ₪",רמת אליהו מפה,"דירה, רמת אליהו, ראשון לציון",3,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
266,267,"1,850,000 ₪",רמת אליהו מפה,"דירה, רמת אליהו, ראשון לציון",3,62,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
267,268,"1,900,000 ₪","רש""י 46 מפה","דירה, רמב""ם, ראשון לציון",3,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
268,269,"2,185,000 ₪",שדה נחום מפה,"דירה, קרית גנים, ראשון לציון",1,75,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
269,270,"2,630,000 ₪",שדרות היובל 3 מפה,"דירה, נחלת יהודה, ראשון לציון",12,84,"מרפסות
1","קומות בבנין
18","חניות
1",1,0,1,1,0,1,0,1,1,0,"מצב הנכס
חדש","תאריך כניסה
01/01/2024",0,0
270,271,"2,600,000 ₪",שדרות היובל 3 מפה,"דירה, נחלת יהודה, ראשון לציון",6,87,"מרפסות
1","קומות בבנין
18","חניות
1",1,0,1,1,0,1,0,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
271,272,"2,590,000 ₪",שדרות היובל 3 מפה,"דירה, נחלת יהודה, ראשון לציון",3,89,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
272,273,לא צוין מחיר,שדרות היובל מפה,"דירה, נחלת יהודה, ראשון לציון",13,89,"מרפסות
1","קומות בבנין
18","חניות
1",1,1,1,0,1,1,1,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
273,274,"2,440,000 ₪",שדרות היובל מפה,"דירה, נחלת יהודה, ראשון לציון",1,72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
274,275,"1,800,000 ₪",שדרות זלמן שניאור,nan,2,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
275,276,"1,800,000 ₪",שדרות זלמן שניאור,nan,2,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
276,277,"1,800,000 ₪",שדרות זלמן שניאור,nan,2,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
277,278,"1,800,000 ₪",שדרות זלמן שניאור,nan,2,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
278,279,"1,800,000 ₪",שדרות זלמן שניאור,nan,2,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
279,280,"3,500,000 ₪",שדרות זלמן שניאור 39 מפה,"דירה, רמת אליהו, ראשון לציון",1,58,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
280,281,"1,800,000 ₪",שדרות זלמן שניאור מפה,"דירה, רמת אליהו, ראשון לציון",2,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
281,282,"2,650,000 ₪",שולמית אלוני 1 מפה,"דירה, נחלת יהודה, ראשון לציון",14,84,"מרפסות
1","קומות בבנין
18","חניות
2",1,1,1,1,1,1,0,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
282,283,"2,770,000 ₪",שולמית אלוני 1 מפה,"דירה, נחלת יהודה, ראשון לציון",17,12,nan,nan,nan,1,1,1,1,1,1,0,1,0,1,nan,nan,0,0
283,284,"2,600,000 ₪",שולמית אלוני 1 מפה,"דירה, נחלת יהודה, ראשון לציון",6,75,"מרפסות
1","קומות בבנין
17","חניות
2",1,0,1,0,0,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
01/08/2023",0,0
284,285,"2,600,000 ₪",שולמית אלוני 1 מפה,"דירה, נחלת יהודה, ראשון לציון",6,75,"מרפסות
1","קומות בבנין
17","חניות
2",1,0,1,0,0,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
01/08/2023",0,0
285,286,"2,620,000 ₪",שולמית אלוני 1 מפה,"דירה, נחלת יהודה, ראשון לציון",1,70,none,"קומות בבנין
18","חניות
1",1,1,1,1,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",1,0
286,287,"2,620,000 ₪",שולמית אלוני 1 מפה,"דירה, נחלת יהודה, ראשון לציון",1,70,none,"קומות בבנין
18","חניות
1",1,1,1,1,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",1,0
287,288,"2,600,000 ₪",שולמית אלוני 9 מפה,"דירה, נחלת יהודה, ראשון לציון",1,69,"מרפסות
1","קומות בבנין
27","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/09/2023",0,0
288,289,"2,550,000 ₪",שולמית אלוני 9 מפה,"דירה, נחלת יהודה, ראשון לציון",10,82,"מרפסות
1","קומות בבנין
27","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
289,290,"2,550,000 ₪",שולמית אלוני 9 מפה,"דירה, נחלת יהודה, ראשון לציון",10,82,"מרפסות
1","קומות בבנין
27","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
290,291,"2,600,000 ₪",שולמית אלוני 9 מפה,"דירה, נחלת יהודה, ראשון לציון",11,70,"מרפסות
1","קומות בבנין
18","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
291,292,"2,600,000 ₪",שולמית אלוני 9 מפה,"דירה, נחלת יהודה, ראשון לציון",11,70,"מרפסות
1","קומות בבנין
18","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
292,293,"2,300,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",11,82,"מרפסות
1","קומות בבנין
27","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
293,294,"2,590,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",10,70,"מרפסות
1","קומות בבנין
18","חניות
1",1,0,1,0,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
294,295,"2,590,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",10,70,"מרפסות
1","קומות בבנין
18","חניות
1",1,1,1,0,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
295,296,"2,670,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",7,82,"מרפסות
1","קומות בבנין
18","חניות
1",1,0,1,0,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
296,297,"2,500,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",4,90,"מרפסות
1","קומות בבנין
23","חניות
1",1,1,1,1,1,1,0,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
297,298,"2,600,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",12,70,"מרפסות
1","קומות בבנין
20","חניות
1",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
15/09/2023",0,0
298,299,"2,725,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",3,85,"מרפסות
1","קומות בבנין
18","חניות
2",1,0,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
299,300,"2,300,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",11,82,"מרפסות
1","קומות בבנין
27","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
300,301,"2,680,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",1,73,"מרפסות
1","קומות בבנין
19","חניות
1",1,0,1,0,0,1,0,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
301,302,"2,300,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",11,82,"מרפסות
1","קומות בבנין
27","חניות
1",0,0,1,1,1,1,1,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
302,303,"2,630,000 ₪",שולמית אלוני מפה,"דירה, נחלת יהודה, ראשון לציון",13,70,"מרפסות
1","קומות בבנין
27","חניות
1",0,0,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,1
303,304,"1,690,000 ₪",שיבת ציון 10 מפה,"דירה, השומר, ראשון לציון",4,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
304,305,"2,030,000 ₪",שיבת ציון 20 מפה,"דירה, השומר, ראשון לציון",3,75,none,"קומות בבנין
5","חניות
ללא",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
305,306,"2,030,000 ₪",שיבת ציון 20 מפה,"דירה, השומר, ראשון לציון",3,75,none,"קומות בבנין
5","חניות
ללא",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
306,307,"2,030,000 ₪",שיבת ציון 20 מפה,"דירה, השומר, ראשון לציון",3,75,none,"קומות בבנין
5","חניות
ללא",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
307,308,"2,400,000 ₪",שלמה אלירז 9 מפה,"דירה, רמב""ם, ראשון לציון",6,86,"מרפסות
1","קומות בבנין
20","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",1,0
308,309,"2,550,000 ₪",שלמה אלירז מפה,"דירה, רמב""ם, ראשון לציון",3,103,"מרפסות
1","קומות בבנין
21","חניות
1",1,0,1,0,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
01/08/2023",1,0
309,310,"2,390,000 ₪",שלמה לוי,"דירה, נרקיסים, ראשון לציון",10,88,"מרפסות
1","קומות בבנין
13","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
310,311,"2,390,000 ₪",שלמה לוי,"דירה, נרקיסים, ראשון לציון",10,88,"מרפסות
1","קומות בבנין
13","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
311,312,"2,100,000 ₪",שלמה לוי,"דירה, נרקיסים, ראשון לציון",4,80,"מרפסות
1","קומות בבנין
12","חניות
1",0,0,1,1,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
312,313,"2,100,000 ₪",שלמה לוי,"דירה, נרקיסים, ראשון לציון",4,80,"מרפסות
1","קומות בבנין
12","חניות
1",0,0,1,1,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
313,314,"2,200,000 ₪",שלמה מולכו 11 מפה,"דירה, רמב""ם, ראשון לציון",1,81,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,0,1,0,0,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
314,315,"2,200,000 ₪",שלמה מולכו 14 מפה,"דירה, רמב""ם, ראשון לציון",3,73,none,"קומות בבנין
4","חניות
1",1,0,1,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
315,316,"1,950,000 ₪",שלמה קפלנסקי,nan,1,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
316,317,"1,950,000 ₪",שלמה קפלנסקי,nan,1,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
317,318,"1,950,000 ₪",שלמה קפלנסקי,nan,1,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
318,319,"1,950,000 ₪",שלמה קפלנסקי,nan,1,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
319,320,"2,200,000 ₪",שלמה קפלנסקי 10 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",3,75,none,"קומות בבנין
4","חניות
1",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
320,321,"2,300,000 ₪",שלמה קפלנסקי 18 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",4,140,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,1,1,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
