,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
385,386,"3,050,000 ₪",הלל מפה,"דירה, מרכז העיר, ירושלים",2,65,"מרפסות
2","קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,1
386,387,"3,800,000 ₪","נחלאות, שערי חסד מפה","דירה, נחלאות, שערי חסד, ירושלים",קרקע,85,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,0,1,0,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
387,388,"1,950,000 ₪",מבוא שמואל פינלס מפה,"דירה, פת, ירושלים",8,64,none,"קומות בבנין
8","חניות
ללא",1,0,1,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
388,389,"1,840,000 ₪",חיל האוויר מפה,"דירה, פסגת זאב, ירושלים",1,61,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
389,390,"3,300,000 ₪",רחביה מפה,"דירה, רחביה, ירושלים",2,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
390,391,"2,380,000 ₪","חומת שמואל, הר חומה מפה","דירה, חומת שמואל, הר חומה, ירושלים",5,100,"מרפסות
1","קומות בבנין
6","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
391,392,"3,100,000 ₪","הפלמ""ח מפה","דירה, קרית שמואל, ירושלים",1,66,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
392,393,"3,490,000 ₪",אנטיגונוס מפה,"דירה, קטמונים, ירושלים",2,70,"מרפסות
1","קומות בבנין
2","חניות
1",0,0,0,0,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
393,394,"3,500,000 ₪",גלבר מפה,nan,3,91,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
394,395,לא צוין מחיר,הר נוף מפה,"דירה, הר נוף, ירושלים",קרקע,73,"מרפסות
1","קומות בבנין
8","חניות
ללא",0,1,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
395,396,"2,495,000 ₪",רמות מפה,"דירה, רמות, ירושלים",2,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
396,397,"2,800,000 ₪","נחלאות, שערי חסד מפה","דירה, נחלאות, שערי חסד, ירושלים",1,60,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,1
397,398,"2,240,000 ₪",בר כוכבא מפה,"דירה, הגבעה הצרפתית, גבעת שפירא, ירושלים",4,65,none,"קומות בבנין
6","חניות
ללא",1,1,1,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
398,399,"2,000,000 ₪",מחנה יהודה - לב העיר מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",5,60,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
399,400,"3,375,000 ₪",קרית הלאום מפה,"דירה, קרית הלאום, ירושלים",קרקע,77,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
400,401,"2,380,000 ₪","חומת שמואל, הר חומה מפה","דירה, חומת שמואל, הר חומה, ירושלים",5,100,"מרפסות
1","קומות בבנין
6","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
401,402,"3,400,000 ₪",שערי צדק מפה,"דירה, מקור ברוך, ירושלים",1,57,none,"קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
402,403,לא צוין מחיר,בוליביה מפה,"דירה, קרית היובל, ירושלים",קרקע,90,"מרפסות
1","קומות בבנין
1","חניות
1",1,1,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/01/2027",0,0
403,404,"3,550,000 ₪",מקור חיים מפה,"דירה, מקור חיים, ירושלים",3,74,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
404,405,"1,850,000 ₪",ירושלים מפה,"דירה, ירושלים",4,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
405,406,"4,060,000 ₪",קטמון הישנה מפה,"דירה, קטמון הישנה, ירושלים",4,82,"מרפסות
2","קומות בבנין
6","חניות
1",0,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",1,0
406,407,"4,800,000 ₪",דיסקין מפה,"דירה, רחביה, ירושלים",3,87,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,1,0,1,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
407,408,"1,845,000 ₪",אלכסנדר רובוביץ' מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",1,62,none,"קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
408,409,לא צוין מחיר,פארן מפה,"דירה, רמת אשכול, ירושלים",3,70,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,0,0,0,0,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
409,410,"2,400,000 ₪",הרב דוד אלטשולר 103 מפה,"דירה, גילה, ירושלים",1,100,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
410,411,"2,900,000 ₪",רבי בנימין מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",2,73,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
411,412,לא צוין מחיר,בר יוחאי מפה,"דירה, קטמונים, ירושלים",2,67,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
412,413,"2,050,000 ₪",גילה מפה,"דירה, גילה, ירושלים",2,64,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
413,414,"2,830,000 ₪",מרדכי נרקיס 9 מפה,"דירה, רחביה, ירושלים",קרקע,100,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,1,0,1,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
414,415,"4,800,000 ₪",ירושלים מפה,"דירה, ירושלים",6,85,"מרפסות
1","קומות בבנין
27","חניות
1",1,0,1,1,0,0,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
415,416,"2,850,000 ₪",אליהו לנקין 3 מפה,"דירה, רמות רחל , ארנונה החדשה, ירושלים",1,65,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
416,417,"3,600,000 ₪","כ""ט בנובמבר מפה","דירה, קטמון הישנה, ירושלים",4,83,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",1,0
417,418,"1,800,000 ₪",המרגלית מפה,"דירה, גילה, ירושלים",2,65,none,"קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
418,419,"2,300,000 ₪",אברהם שטרן מפה,"דירה, קרית היובל, ירושלים",1,60,none,"קומות בבנין
6","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
419,420,"3,380,000 ₪",הצפירה מפה,"דירה, עמק רפאים, המושבה הגרמנית, ירושלים",2,80,"מרפסות
2","קומות בבנין
3","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
420,421,"2,070,000 ₪",אברהם שטרן מפה,"דירה, קרית היובל, ירושלים",1,60,none,"קומות בבנין
8","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
421,422,"2,150,000 ₪",גילה מפה,"דירה, גילה, ירושלים",3,80,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
422,423,"2,150,000 ₪",משה רחמילביץ' מפה,"דירה, פסגת זאב, ירושלים",1,75,"מרפסות
2","קומות בבנין
1","חניות
1",1,1,0,0,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,0
423,424,"2,200,000 ₪",אברהם שטרן מפה,"דירה, קרית היובל, ירושלים",1,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
424,425,"2,250,000 ₪",בית שערים מפה,"דירה, קרית משה, ירושלים",3,50,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
425,426,"3,050,000 ₪",הלל מפה,"דירה, מרכז העיר, ירושלים",2,65,"מרפסות
2","קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,1
426,427,"3,800,000 ₪","נחלאות, שערי חסד מפה","דירה, נחלאות, שערי חסד, ירושלים",קרקע,85,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,0,1,0,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
427,428,"1,950,000 ₪",מבוא שמואל פינלס מפה,"דירה, פת, ירושלים",8,64,none,"קומות בבנין
8","חניות
ללא",1,0,1,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
428,429,"1,840,000 ₪",חיל האוויר מפה,"דירה, פסגת זאב, ירושלים",1,61,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
429,430,לא צוין מחיר,המחתרות 3 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",3,60,"מרפסות
3","קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
430,431,"2,700,000 ₪",שדרות הנשיא השישי מפה,"דירה, קרית הלאום, ירושלים",5,65,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
431,432,לא צוין מחיר,משה קול מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",3,74,"מרפסות
1","קומות בבנין
4","חניות
1",0,0,1,0,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
432,433,"3,690,000 ₪",ג'ורג' וושינגטון מפה,nan,2,75,"מרפסות
3","קומות בבנין
3","חניות
1",0,1,1,1,1,0,0,1,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,1
433,434,"1,840,000 ₪",חיל האוויר מפה,"דירה, פסגת זאב, ירושלים",1,61,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
434,435,"3,300,000 ₪",רחביה מפה,"דירה, רחביה, ירושלים",2,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
435,436,"2,300,000 ₪","שח""ל מפה","דירה, גבעת מרדכי, ירושלים",4,60,none,"קומות בבנין
7","חניות
1",1,1,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
436,437,"3,190,000 ₪",משה אהרון טוב מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",3,70,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
437,438,"2,590,000 ₪",רבקה 22 מפה,"דירה, בקעה, ירושלים",2,71,"מרפסות
2","קומות בבנין
7","חניות
ללא",1,0,1,1,0,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
438,439,לא צוין מחיר,"המ""ג מפה","דירה, רוממה, ירושלים",1,85,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
439,440,"2,350,000 ₪",מחנה יהודה - לב העיר מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",2,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
440,441,"2,250,000 ₪",קרית היובל מפה,"דירה, קרית היובל, ירושלים",2,70,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
441,442,"2,500,000 ₪",קרית היובל מפה,"דירה, קרית היובל, ירושלים",2,52,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
442,443,"2,850,000 ₪",שלמה מולכו מפה,"דירה, רחביה, ירושלים",2,68,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
443,444,"2,800,000 ₪",הברון הירש מפה,"דירה, קרית משה, ירושלים",4,82,"מרפסות
1","קומות בבנין
6","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
444,445,"3,000,000 ₪",כרם אברהם מפה,"דירה, כרם אברהם, ירושלים",2,70,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,1,0,0,1,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,1
445,446,לא צוין מחיר,בוליביה 4 מפה,"דירה, קרית היובל, ירושלים",5,74,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
446,447,"1,950,000 ₪","טלביה, קוממיות מפה","דירה, טלביה, קוממיות, ירושלים",1,60,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
447,448,"2,330,000 ₪",סוקולוב 17 מפה,"דירה, טלביה, קוממיות, ירושלים",2,70,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
448,449,"3,850,000 ₪",מונבז 3 מפה,"דירה, מרכז העיר, ירושלים",6,87,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,0,1,1,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
449,450,"2,000,000 ₪",קרית היובל מפה,"דירה, קרית היובל, ירושלים",קרקע,60,none,"קומות בבנין
5","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",1,0
450,451,"2,100,000 ₪","חומת שמואל, הר חומה מפה","דירה, חומת שמואל, הר חומה, ירושלים",5,90,"מרפסות
1","קומות בבנין
7","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
451,452,"4,850,000 ₪","נחלאות, שערי חסד מפה","דירה, נחלאות, שערי חסד, ירושלים",קרקע,87,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,0,0,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
452,453,"1,750,000 ₪",האחות יהודית מפה,"דירה, גילה, ירושלים",1,62,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
453,454,"3,240,000 ₪","בית הכרם, רמת בית הכרם מפה","דירה, בית הכרם, רמת בית הכרם, ירושלים",4,85,none,"קומות בבנין
5","חניות
ללא",1,0,1,1,0,1,1,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
12/11/2023",0,0
454,455,"3,900,000 ₪",קרית הלאום מפה,"דירה, קרית הלאום, ירושלים",1,90,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,1,0,1,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
455,456,"3,500,000 ₪",הרובע הארמני מפה,"דירה, הרובע הארמני, ירושלים",2,84,"מרפסות
3","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
456,457,"2,740,000 ₪",קרית הלאום מפה,"דירה, קרית הלאום, ירושלים",4,65,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
457,458,"2,380,000 ₪",הרב עוזיאל מפה,"דירה, בית וגן, ירושלים",2,75,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
458,459,"1,400,000 ₪",מרכז העיר מפה,"דירה, מרכז העיר, ירושלים",4,75,"מרפסות
1","קומות בבנין
6","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
459,460,"2,150,000 ₪","חומת שמואל, הר חומה מפה","דירה, חומת שמואל, הר חומה, ירושלים",3,70,"מרפסות
1","קומות בבנין
6","חניות
2",1,1,1,0,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
460,461,"2,550,000 ₪",רפאל דה לה פרגולה מפה,"דירה, ירושלים",2,84,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
461,462,"2,410,898 ₪",גילה מפה,"דירה, גילה, ירושלים",3,73,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
462,463,"1,970,000 ₪",שדרות משה דיין מפה,"דירה, פסגת זאב, ירושלים",4,73,none,"קומות בבנין
5","חניות
ללא",0,0,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,1
463,464,לא צוין מחיר,שדרות משה דיין מפה,"דירה, פסגת זאב, ירושלים",3,100,"מרפסות
1","קומות בבנין
4","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
464,465,"1,890,000 ₪",פסגת זאב מפה,"דירה, פסגת זאב, ירושלים",1,65,nan,nan,nan,1,0,0,1,0,0,0,1,0,0,nan,nan,0,0
465,466,"2,850,000 ₪","בית הכרם, רמת בית הכרם מפה","דירה, בית הכרם, רמת בית הכרם, ירושלים",3,72,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
466,467,"2,300,000 ₪",שמחה הולצברג מפה,"דירה, פסגת זאב, ירושלים",2,75,none,"קומות בבנין
4","חניות
1",1,1,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
467,468,לא צוין מחיר,ירושלים מפה,"דירה, ירושלים",2,80,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
468,469,"3,175,000 ₪",תלמה מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",2,80,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/08/2023",0,0
469,470,"1,890,000 ₪",משה סנה מפה,"דירה, נווה יעקב, ירושלים",2,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
470,471,לא צוין מחיר,זכרון יעקב מפה,"דירה, רוממה, ירושלים",-1,50,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,1
471,472,"1,800,000 ₪",שלמה מפה,nan,קרקע,65,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
472,473,"2,300,000 ₪",שמחה הולצברג מפה,"דירה, פסגת זאב, ירושלים",2,75,none,"קומות בבנין
4","חניות
1",1,1,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
473,474,לא צוין מחיר,ירושלים מפה,"דירה, ירושלים",2,80,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
474,475,"1,980,000 ₪","שח""ל מפה","דירה, גבעת מרדכי, ירושלים",-1,59,none,"קומות בבנין
7","חניות
ללא",0,1,1,0,0,0,0,0,1,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
475,476,"2,700,000 ₪",קרית משה מפה,"דירה, קרית משה, ירושלים",6,75,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,1
476,477,"2,250,000 ₪",ירושלים מפה,"דירה, ירושלים",2,70,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,0,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
477,478,"2,200,000 ₪",משה רחמילביץ' מפה,"דירה, פסגת זאב, ירושלים",1,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
478,479,"1,680,000 ₪",גילה מפה,"דירה, גילה, ירושלים",3,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
479,480,"1,900,000 ₪",ירושלים מפה,"דירה, ירושלים",1,55,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
480,481,"2,000,000 ₪",אלי תבין מפה,"דירה, פסגת זאב, ירושלים",1,80,"מרפסות
2","קומות בבנין
3","חניות
1",1,1,0,1,0,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
481,482,"1,840,000 ₪",חיל האוויר מפה,"דירה, פסגת זאב, ירושלים",2,61,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
482,483,"2,150,000 ₪",גילה מפה,"דירה, גילה, ירושלים",1,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
483,484,"2,850,000 ₪",הרב שרירא גאון מפה,"דירה, גבעת שאול, ירושלים",2,75,"מרפסות
1","קומות בבנין
3","חניות
1",0,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
484,485,"2,550,000 ₪",גלבר מפה,"דירה, רמת דניה, ירושלים",5,83,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,1,0,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
485,486,לא צוין מחיר,מנחם אוסישקין מפה,"דירה, ירושלים",1,70,"מרפסות
3","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
486,487,"2,500,000 ₪",ירושלים מפה,"דירה, ירושלים",2,47,"מרפסות
1","קומות בבנין
5","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/04/2024",0,0
487,488,"1,770,000 ₪",הרדוף מפה,"דירה, גילה, ירושלים",4,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
488,489,"2,850,000 ₪",מחנה יהודה - לב העיר מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",1,60,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,1
