,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
217,218,"1,590,000 ₪",נתן אלבז מפה,"דירה, רובע ו', אשדוד",2,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
218,219,"1,500,000 ₪",נתן אלבז מפה,"דירה, רובע ו', אשדוד",4,86,none,"קומות בבנין
8","חניות
1",1,1,1,1,1,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
219,220,"1,750,000 ₪",נתן אלבז מפה,"דירה, רובע ו', אשדוד",4,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,1,0,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
220,221,"2,150,000 ₪",סיוון מפה,"דירה, אשדוד",7,100,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
221,222,"1,580,000 ₪",עוזיהו מפה,"דירה, רובע ג', אשדוד",קרקע,70,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
222,223,"1,679,999 ₪",עמוס הנביא מפה,"דירה, רובע י', אשדוד",1,78,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
223,224,"1,679,999 ₪",עמוס הנביא מפה,"דירה, רובע י', אשדוד",1,78,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
224,225,"1,650,000 ₪",פתח תקווה מפה,"דירה, רובע ט', אשדוד",3,78,none,"קומות בבנין
9","חניות
ללא",1,1,1,1,1,0,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
225,226,"1,650,000 ₪",פתח תקווה מפה,"דירה, רובע ט', אשדוד",3,78,none,"קומות בבנין
9","חניות
ללא",1,1,1,1,1,0,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
226,227,"1,580,000 ₪",צדקת יוסף מפה,"דירה, רובע ג', אשדוד",2,100,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
227,228,"1,320,000 ₪",צפניה הנביא 5 מפה,"דירה, אשדוד",1,80,none,"קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
228,229,"1,620,000 ₪",צפת 2 מפה,"דירה, אשדוד",4,84,none,"קומות בבנין
11","חניות
1",1,1,1,1,1,0,0,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
229,230,"1,700,000 ₪",קדושי בלזן מפה,"דירה, רובע א', אשדוד",2,74,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
230,231,"1,350,000 ₪",קיבוץ גלויות מפה,"דירה, רובע ב', אשדוד",4,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
231,232,"1,350,000 ₪",קיבוץ גלויות מפה,"דירה, רובע ב', אשדוד",4,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
232,233,"1,650,000 ₪","קק""ל מפה","דירה, רובע י', אשדוד",2,80,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
233,234,"1,650,000 ₪","קק""ל מפה","דירה, רובע י', אשדוד",2,80,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
234,235,לא צוין מחיר,קרן היסוד 29 מפה,"דירה, רובע ד', אשדוד",1,80,none,"קומות בבנין
4","חניות
1",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
235,236,"1,540,000 ₪",קרן היסוד מפה,"דירה, רובע ד', אשדוד",1,78,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
236,237,"1,625,000 ₪",קרן היסוד מפה,"דירה, רובע ד', אשדוד",3,82,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
237,238,"1,540,000 ₪",קרן היסוד מפה,"דירה, רובע ד', אשדוד",1,78,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
238,239,"1,590,000 ₪",קרן היסוד מפה,"דירה, רובע ד', אשדוד",3,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
239,240,"1,625,000 ₪",קרן היסוד מפה,"דירה, רובע ד', אשדוד",3,82,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
240,241,"1,590,000 ₪",קרן היסוד מפה,"דירה, רובע ד', אשדוד",3,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
241,242,"1,680,000 ₪",קרן היסוד מפה,"דירה, רובע ד', אשדוד",1,70,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
242,243,"1,820,000 ₪",ראש פינה מפה,"דירה, רובע ט', אשדוד",7,90,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
243,244,לא צוין מחיר,ראשון לציון מפה,"דירה, רובע ט', אשדוד",3,87,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
244,245,"1,430,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",6,70,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
245,246,"1,490,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",6,81,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
246,247,"1,480,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",5,70,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
247,248,"1,380,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",4,61,none,"קומות בבנין
6","חניות
ללא",1,0,1,0,1,1,1,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
248,249,"1,380,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",4,61,none,"קומות בבנין
6","חניות
ללא",1,0,1,0,1,1,1,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
249,250,"1,570,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",8,88,none,"קומות בבנין
8","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
250,251,"1,680,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",1,95,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
251,252,"1,490,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",5,81,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,0,0,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
252,253,"1,490,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",5,81,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
253,254,"1,420,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",1,90,"מרפסות
2","קומות בבנין
7","חניות
ללא",0,0,1,0,0,1,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
254,255,"1,490,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",5,81,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
255,256,"1,420,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",1,90,"מרפסות
2","קומות בבנין
7","חניות
ללא",0,0,1,0,0,1,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
256,257,"1,450,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",2,83,none,"קומות בבנין
4","חניות
1",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
257,258,"1,580,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",5,95,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
258,259,"1,490,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",6,71,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,1,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
259,260,"2,180,000 ₪",רובע א' מפה,"דירה, רובע א', אשדוד",7,140,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
260,261,"1,480,000 ₪",רובע ג' מפה,"דירה, רובע ג', אשדוד",1,64,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
261,262,"1,565,000 ₪",רובע ה' מפה,"דירה, רובע ה', אשדוד",3,85,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
262,263,"1,395,000 ₪",רובע ה' מפה,"דירה, רובע ה', אשדוד",3,80,none,"קומות בבנין
7","חניות
ללא",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
263,264,"1,395,000 ₪",רובע ה' מפה,"דירה, רובע ה', אשדוד",3,80,none,"קומות בבנין
7","חניות
ללא",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
264,265,"1,300,000 ₪",רובע ה' מפה,"דירה, רובע ה', אשדוד",קרקע,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
265,266,"1,690,000 ₪",רובע ה' מפה,"דירה, רובע ה', אשדוד",8,85,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
266,267,"1,690,000 ₪",רובע ה' מפה,"דירה, רובע ה', אשדוד",8,85,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
267,268,"1,750,000 ₪","רובע הקריה, הסיטי מפה","דירה, רובע הקריה, הסיטי, אשדוד",10,89,none,"קומות בבנין
13","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
268,269,"1,750,000 ₪","רובע הקריה, הסיטי מפה","דירה, רובע הקריה, הסיטי, אשדוד",10,89,none,"קומות בבנין
13","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
269,270,"2,050,000 ₪","רובע הקריה, הסיטי מפה","דירה, רובע הקריה, הסיטי, אשדוד",2,97,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
270,271,"1,550,000 ₪",רובע ו' מפה,"דירה, רובע ו', אשדוד",6,60,"מרפסות
2","קומות בבנין
7","חניות
1",1,0,1,1,0,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,1
271,272,"1,550,000 ₪",רובע ו' מפה,"דירה, רובע ו', אשדוד",6,60,"מרפסות
2","קומות בבנין
7","חניות
1",1,0,1,1,0,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,1
272,273,"1,550,000 ₪",רובע ו' מפה,"דירה, רובע ו', אשדוד",6,60,"מרפסות
2","קומות בבנין
7","חניות
1",1,0,1,1,0,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,1
273,274,"1,520,000 ₪",רובע ו' מפה,"דירה, רובע ו', אשדוד",2,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
274,275,"1,600,000 ₪",רובע ו' מפה,"דירה, רובע ו', אשדוד",3,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/11/2023",0,0
275,276,"1,600,000 ₪",רובע ו' מפה,"דירה, רובע ו', אשדוד",3,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/11/2023",0,0
276,277,"2,200,000 ₪",רובע ח',"דירה, רובע ח', אשדוד",1,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
277,278,"1,670,000 ₪",רובע ח' מפה,"דירה, רובע ח', אשדוד",7,85,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
278,279,"1,680,000 ₪",רובע ח' מפה,"דירה, רובע ח', אשדוד",3,81,"מרפסות
1","קומות בבנין
8","חניות
ללא",1,0,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
279,280,"1,670,000 ₪",רובע ח' מפה,"דירה, רובע ח', אשדוד",7,85,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
280,281,"1,670,000 ₪",רובע ח' מפה,"דירה, רובע ח', אשדוד",7,85,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
281,282,"1,740,000 ₪",רובע ח' מפה,"דירה, רובע ח', אשדוד",7,88,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,0,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
282,283,"1,650,000 ₪",רובע ט' מפה,"דירה, רובע ט', אשדוד",1,86,none,"קומות בבנין
3","חניות
1",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
283,284,"1,460,000 ₪",רובע ט' מפה,"דירה, רובע ט', אשדוד",8,87,none,"קומות בבנין
10","חניות
3",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
284,285,"1,650,000 ₪",רובע ט' מפה,"דירה, רובע ט', אשדוד",1,86,none,"קומות בבנין
3","חניות
1",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
285,286,"1,460,000 ₪",רובע ט' מפה,"דירה, רובע ט', אשדוד",8,87,none,"קומות בבנין
10","חניות
3",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
286,287,"1,820,000 ₪",רובע ט' מפה,"דירה, רובע ט', אשדוד",2,85,none,"קומות בבנין
9","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
287,288,"1,570,000 ₪",רובע ט' מפה,"דירה, רובע ט', אשדוד",2,85,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
288,289,"1,820,000 ₪",רובע ט' מפה,"דירה, רובע ט', אשדוד",2,85,none,"קומות בבנין
9","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
289,290,"2,270,000 ₪","רובע ט""ז מפה","דירה, רובע ט""ז, אשדוד",8,112,"מרפסות
1","קומות בבנין
17","חניות
1",1,0,1,0,0,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/01/2024",0,0
290,291,"2,270,000 ₪","רובע ט""ז מפה","דירה, רובע ט""ז, אשדוד",8,112,"מרפסות
1","קומות בבנין
17","חניות
1",1,0,1,0,0,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/01/2024",0,0
291,292,"2,350,000 ₪","רובע ט""ז מפה","דירה, רובע ט""ז, אשדוד",2,100,none,"קומות בבנין
2","חניות
1",1,0,0,1,0,1,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
01/06/2023",0,0
292,293,"2,270,000 ₪","רובע ט""ז מפה","דירה, רובע ט""ז, אשדוד",8,112,"מרפסות
1","קומות בבנין
17","חניות
1",1,0,1,0,0,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/01/2024",0,0
293,294,"2,270,000 ₪","רובע ט""ז מפה","דירה, רובע ט""ז, אשדוד",8,112,"מרפסות
1","קומות בבנין
17","חניות
1",1,0,1,0,0,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/01/2024",0,0
294,295,"1,690,000 ₪",רובע י' מפה,"דירה, רובע י', אשדוד",2,80,none,"קומות בבנין
2","חניות
1",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
295,296,"1,750,000 ₪","רובע י""א מפה","דירה, רובע י""א, אשדוד",6,85,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
296,297,"1,750,000 ₪","רובע י""א מפה","דירה, רובע י""א, אשדוד",6,85,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
297,298,"1,750,000 ₪","רובע י""א מפה","דירה, רובע י""א, אשדוד",3,100,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
298,299,"1,990,000 ₪","רובע י""ב מפה","דירה, רובע י""ב, אשדוד",4,100,none,"קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
299,300,"1,750,000 ₪","רובע י""ג מפה","דירה, רובע י""ג, אשדוד",2,78,none,"קומות בבנין
2","חניות
1",1,1,0,1,1,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
300,301,"1,750,000 ₪","רובע י""ג מפה","דירה, רובע י""ג, אשדוד",2,78,none,"קומות בבנין
2","חניות
1",1,1,0,1,1,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
301,302,"1,750,000 ₪","רובע י""ג מפה","דירה, רובע י""ג, אשדוד",2,78,none,"קומות בבנין
2","חניות
1",1,1,0,1,1,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
302,303,"1,750,000 ₪","רובע י""ג מפה","דירה, רובע י""ג, אשדוד",2,78,none,"קומות בבנין
2","חניות
1",1,1,0,1,1,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
303,304,"1,590,000 ₪","רובע י""ג מפה","דירה, רובע י""ג, אשדוד",2,70,none,"קומות בבנין
4","חניות
1",0,0,0,1,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
304,305,"1,790,000 ₪","רובע י""ג מפה","דירה, רובע י""ג, אשדוד",6,98,"מרפסות
1","קומות בבנין
9","חניות
ללא",1,0,1,1,1,0,0,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
305,306,"1,920,000 ₪",רוגוזין 1 מפה,"דירה, רובע א', אשדוד",3,98,none,"קומות בבנין
7","חניות
2",1,0,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
306,307,"1,780,000 ₪",רוגוזין 30 מפה,"דירה, רובע א', אשדוד",2,75,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0
307,308,"1,800,000 ₪",רוגוזין מפה,"דירה, רובע א', אשדוד",2,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0
308,309,"1,790,000 ₪",רוגוזין מפה,"דירה, רובע ד', אשדוד",6,99,none,"קומות בבנין
7","חניות
1",1,0,1,1,1,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,0
309,310,"1,650,000 ₪",רחבעם המלך מפה,"דירה, רובע י""ג, אשדוד",2,73,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
310,311,"1,600,000 ₪",רחובות מפה,"דירה, אשדוד",3,84,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
311,312,"1,630,000 ₪",רחובות מפה,"דירה, רובע ט', אשדוד",2,84,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
312,313,"1,630,000 ₪",רחובות מפה,"דירה, רובע ט', אשדוד",2,84,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
313,314,לא צוין מחיר,רימון 1 מפה,"דירה, רובע ט""ז, אשדוד",10,120,"מרפסות
1","קומות בבנין
17","חניות
1",1,0,1,0,1,1,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
314,315,"2,170,000 ₪",רימון מפה,"דירה, רובע ט""ז, אשדוד",9,110,"מרפסות
1","קומות בבנין
15","חניות
1",1,0,1,0,1,1,0,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
315,316,"2,020,000 ₪",רימון מפה,"דירה, רובע ט""ז, אשדוד",1,90,none,"קומות בבנין
2","חניות
1",1,1,0,1,0,1,0,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
316,317,"2,175,000 ₪",רימון מפה,"דירה, רובע ט""ז, אשדוד",4,116,"מרפסות
1","קומות בבנין
20","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
317,318,"2,175,000 ₪",רימון מפה,"דירה, רובע ט""ז, אשדוד",4,116,"מרפסות
1","קומות בבנין
20","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
318,319,"1,590,000 ₪","רמב""ם מפה","דירה, רובע ב', אשדוד",קרקע,90,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
319,320,"1,760,000 ₪","רש""י","דירה, אשדוד",3,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
320,321,"2,000,000 ₪",שבט זבולון מפה,"דירה, רובע י""ב, אשדוד",3,90,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
321,322,לא צוין מחיר,שבט לוי מפה,"דירה, רובע י""ב, אשדוד",3,94,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
322,323,"2,140,000 ₪",שבט לוי מפה,"דירה, רובע י""ב, אשדוד",2,106,"מרפסות
1","קומות בבנין
15","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
323,324,"2,090,000 ₪",שבט שמעון מפה,"דירה, רובע י""ב, אשדוד",2,90,none,"קומות בבנין
7","חניות
1",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
324,325,"2,090,000 ₪",שבט שמעון מפה,"דירה, רובע י""ב, אשדוד",2,90,none,"קומות בבנין
7","חניות
1",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
325,326,"1,550,000 ₪",שבי ציון מפה,"דירה, רובע ב', אשדוד",3,92,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,1,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
