,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
217,218,"1,580,000 ₪",פנחס רוטנברג 10 מפה,"דירה, קרית נורדאו, נתניה",קרקע,60,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
218,219,"1,930,000 ₪",פנחס רוטנברג 5 מפה,"דירה, קרית נורדאו, נתניה",2,60,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
219,220,"1,760,000 ₪",פרדס הגדוד מפה,"דירה, פרדס הגדוד, נתניה",2,50,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
220,221,"1,890,000 ₪",צבי אלון מפה,"דירה, מרכז העיר דרום, נתניה",3,87,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
221,222,"1,890,000 ₪",צבי אלון מפה,"דירה, מרכז העיר דרום, נתניה",3,87,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
222,223,"2,290,000 ₪",צפון מזרח מרכז העיר מפה,"דירה, צפון מזרח מרכז העיר, נתניה",1,87,"מרפסות
1","קומות בבנין
7","חניות
2",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
223,224,"1,980,000 ₪",צפון מזרח מרכז העיר מפה,"דירה, צפון מזרח מרכז העיר, נתניה",1,69,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
224,225,"2,200,000 ₪",קרית השרון מפה,"דירה, קרית השרון, נתניה",5,80,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
225,226,לא צוין מחיר,קרית השרון מפה,"דירה, קרית השרון, נתניה",7,85,"מרפסות
1","קומות בבנין
8","חניות
ללא",1,1,1,1,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
226,227,"1,750,000 ₪",קרית נורדאו מפה,"דירה, קרית נורדאו, נתניה",3,68,nan,nan,nan,0,1,1,0,0,0,0,0,0,1,nan,nan,0,0
227,228,לא צוין מחיר,ראובן 3 מפה,"דירה, קרית השרון, נתניה",2,95,"מרפסות
2","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
31/08/2023",0,0
228,229,לא צוין מחיר,ראובן מפה,"דירה, קרית השרון, נתניה",3,95,"מרפסות
2","קומות בבנין
5","חניות
2",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
229,230,לא צוין מחיר,"רמב""ם 24 מפה","דירה, רמת חן ובן ציון, נתניה",6,75,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",1,0
230,231,"1,950,000 ₪","רמב""ם 24 מפה","דירה, רמת חן ובן ציון, נתניה",1,75,"מרפסות
2","קומות בבנין
9","חניות
1",1,0,1,0,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
231,232,"1,990,000 ₪","רמב""ם 26 מפה","דירה, רמת חן ובן ציון, נתניה",9,76,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
232,233,"1,580,000 ₪",רמת ידין מפה,"דירה, רמת ידין, נתניה",1,80,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
233,234,"2,600,000 ₪",שבטי ישראל 19,"דירה, קרית השרון, נתניה",4,91,"מרפסות
1","קומות בבנין
8","חניות
1",0,0,0,0,0,0,0,0,0,0,none,"תאריך כניסה
כניסה גמישה",0,0
234,235,"2,000,000 ₪","שדרות בן אב""י 39 מפה","דירה, מרכז העיר דרום, נתניה",2,90,none,"קומות בבנין
8","חניות
1",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
235,236,"1,690,000 ₪",שדרות בן צבי 3 מפה,"דירה, רמת חן ובן ציון, נתניה",2,92,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,0,0,0,1,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
236,237,"1,890,000 ₪",שדרות בן צבי מפה,"דירה, נתניה",8,90,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
237,238,"2,190,000 ₪",שדרות בנימין 48 מפה,"דירה, מרכז העיר דרום, נתניה",1,75,none,"קומות בבנין
4","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
238,239,"2,050,000 ₪",שדרות בנימין 57 מפה,"דירה, מרכז העיר דרום, נתניה",4,78,none,"קומות בבנין
7","חניות
ללא",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
239,240,"2,600,000 ₪",שדרות בנימין 80 מפה,"דירה, נוף הטיילת, נתניה",1,100,"מרפסות
3","קומות בבנין
9","חניות
1",1,1,1,1,1,1,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
240,241,"1,750,000 ₪",שדרות גולדה מאיר מפה,"דירה, קרית נורדאו, נתניה",6,80,none,"קומות בבנין
8","חניות
1",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
241,242,"2,500,000 ₪",שדרות ז'בוטינסקי 43 מפה,"דירה, מרכז העיר דרום, נתניה",1,85,none,"קומות בבנין
4","חניות
1",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
242,243,"1,950,000 ₪","שדרות ח""ן מפה","דירה, נתניה",6,65,none,"קומות בבנין
7","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
243,244,"1,730,000 ₪",שדרות חיים וייצמן 71 מפה,"דירה, צפון מערב מרכז העיר, נתניה",5,79,none,"קומות בבנין
5","חניות
ללא",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
21/06/2023",0,0
244,245,"1,790,000 ₪",שדרות חיים וייצמן מפה,"דירה, צפון מערב מרכז העיר, נתניה",3,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
245,246,"1,990,000 ₪",שדרות ירושלים 34 מפה,"דירה, מרכז העיר דרום, נתניה",3,72,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
246,247,"2,050,000 ₪",שדרות ירושלים מפה,"דירה, מרכז העיר דרום, נתניה",1,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
02/07/2023",0,0
247,248,"2,050,000 ₪",שדרות ירושלים מפה,"דירה, מרכז העיר דרום, נתניה",1,75,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
02/07/2023",0,0
248,249,"3,500,000 ₪",שדרות ניצה 10 מפה,"דירה, צפון מערב מרכז העיר, נתניה",15,136,none,"קומות בבנין
16","חניות
1",1,0,1,0,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
01/09/2023",1,0
249,250,"3,400,000 ₪",שדרות ניצה 18,"דירה, צפון מערב מרכז העיר, נתניה",4,140,"מרפסות
2","קומות בבנין
9","חניות
ללא",1,0,1,0,1,0,0,0,0,0,none,"תאריך כניסה
כניסה מיידית",1,0
250,251,"2,500,000 ₪",שדרות ניצה מפה,"דירה, צפון מערב מרכז העיר, נתניה",7,99,none,"קומות בבנין
11","חניות
1",1,0,1,0,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
251,252,"2,500,000 ₪",שדרות ניצה מפה,"דירה, צפון מערב מרכז העיר, נתניה",7,99,none,"קומות בבנין
11","חניות
1",1,0,1,0,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
252,253,"3,650,000 ₪",שדרות עובד בן עמי 2 מפה,"דירה, נוף הטיילת, נתניה",8,200,none,"קומות בבנין
30","חניות
ללא",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
253,254,"1,590,000 ₪",שדרות פנחס לבון 1 מפה,"דירה, קרית נורדאו, נתניה",2,68,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
254,255,"1,590,000 ₪",שדרות פנחס לבון 26 מפה,"דירה, נתניה",3,75,none,"קומות בבנין
7","חניות
1",1,1,1,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
255,256,"1,770,000 ₪",שדרות פנחס לבון מפה,"דירה, קרית נורדאו, נתניה",4,70,none,"קומות בבנין
8","חניות
ללא",1,0,1,0,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
256,257,"1,590,000 ₪",שדרות פנחס לבון מפה,"דירה, קרית נורדאו, נתניה",2,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
257,258,"1,650,000 ₪",שדרות פנחס לבון מפה,"דירה, קרית נורדאו, נתניה",1,70,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
258,259,"1,800,000 ₪",שדרות פנחס לבון מפה,"דירה, קרית נורדאו, נתניה",7,80,none,"קומות בבנין
9","חניות
1",1,1,1,1,1,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
259,260,"2,490,000 ₪",שלמה המלך מפה,"דירה, נתניה",3,80,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/06/2023",0,0
260,261,"2,590,000 ₪",שלמה המלך מפה,"דירה, צפון מערב מרכז העיר, נתניה",5,92,"מרפסות
1","קומות בבנין
9","חניות
2",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
261,262,"1,980,000 ₪",שמואל הנציב מפה,"דירה, צפון מערב מרכז העיר, נתניה",4,95,none,"קומות בבנין
4","חניות
1",1,0,1,0,1,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
262,263,"1,980,000 ₪",שמואל הנציב מפה,"דירה, צפון מערב מרכז העיר, נתניה",4,95,none,"קומות בבנין
4","חניות
1",1,0,1,0,1,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
263,264,"2,200,000 ₪",שפיגלמן מפה,"דירה, קרית השרון, נתניה",5,80,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
264,265,"2,450,000 ₪",שפיגלמן מפה,"דירה, קרית השרון, נתניה",7,80,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
01/09/2023",0,0
