,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
592,593,"3,300,000 ₪",חסידי האומות 22מפה,nan,5,78,"מרפסות
1","קומות בבנין
11","חניות
1",1,1,1,0,0,1,1,0,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
593,594,"3,500,000 ₪",חסידי האומות 24 מפה,"דירה, מכללת תל אביב יפו, דקר, תל אביב יפו",4,78,"מרפסות
1","קומות בבנין
11","חניות
1",1,1,1,0,0,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
594,595,"3,500,000 ₪",חסידי האומות 24 מפה,nan,4,78,none,none,none,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,none,none,0,0
595,596,"3,850,000 ₪",טאגור מפה,"דירה, תל אביב יפו",1,75,none,"קומות בבנין
6","חניות
1",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
596,597,"3,850,000 ₪",טאגור מפה,"דירה, תל אביב יפו",1,75,none,"קומות בבנין
6","חניות
1",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
597,598,"3,850,000 ₪",טאגור מפה,"דירה, תל אביב יפו",1,75,none,"קומות בבנין
6","חניות
1",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
598,599,"3,850,000 ₪",טאגור מפה,"דירה, תל אביב יפו",1,75,none,"קומות בבנין
6","חניות
1",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
599,600,"3,850,000 ₪",טאגור מפה,"דירה, תל אביב יפו",1,75,none,"קומות בבנין
6","חניות
1",1,0,1,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
600,601,"4,200,000 ₪",טהון מפה,"דירה, תל אביב יפו",1,72,none,"קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
601,602,"5,500,000 ₪",טיומקין מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",2,80,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
602,603,"5,500,000 ₪",טיומקין מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",2,80,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
603,604,"5,500,000 ₪",טיומקין מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",2,80,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
604,605,"4,650,000 ₪",טשרניחובסקי 30 מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",2,102,none,"קומות בבנין
6","חניות
ללא",1,0,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
605,606,"2,500,000 ₪",טשרניחובסקי 8 מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
606,607,"2,500,000 ₪",טשרניחובסקי 8 מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
607,608,"2,500,000 ₪",טשרניחובסקי 8 מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
608,609,"2,500,000 ₪",טשרניחובסקי 8 מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
609,610,"5,950,000 ₪",יבנה מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",1,83,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
610,611,"2,930,000 ₪",יד אליהו מפה,"דירה, יד אליהו, תל אביב יפו",2,71,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
611,612,"5,450,000 ₪",יהודה הלוי מפה,"דירה, לב תל אביב, לב העיר צפון, תל אביב יפו",4,88,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
612,613,"5,950,000 ₪",יהודה המכבי 49 מפה,"דירה, הצפון החדש - צפון, תל אביב יפו",3,105,"מרפסות
2","קומות בבנין
9","חניות
1",1,0,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
613,614,"4,600,000 ₪",יהודה המכבי מפה,"דירה, הצפון החדש - צפון, תל אביב יפו",7,79,none,"קומות בבנין
8","חניות
ללא",0,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
614,615,"4,600,000 ₪",יהודה המכבי מפה,"דירה, הצפון החדש - צפון, תל אביב יפו",7,79,none,"קומות בבנין
8","חניות
ללא",0,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
615,616,"4,600,000 ₪",יהודה המכבי מפה,"דירה, הצפון החדש - צפון, תל אביב יפו",7,79,none,"קומות בבנין
8","חניות
ללא",0,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
616,617,"4,600,000 ₪",יהודה המכבי מפה,"דירה, הצפון החדש - צפון, תל אביב יפו",7,79,none,"קומות בבנין
8","חניות
ללא",0,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
617,618,"4,600,000 ₪",יהודה המכבי מפה,"דירה, הצפון החדש - צפון, תל אביב יפו",7,79,none,"קומות בבנין
8","חניות
ללא",0,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
618,619,"5,100,000 ₪",יהודה הנשיא 38 מפה,"דירה, נווה אביבים, תל אביב יפו",10,96,"מרפסות
1","קומות בבנין
12","חניות
1",1,0,1,0,1,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
619,620,"3,650,000 ₪",יהודה קרני מפה,"דירה, רמת אביב, תל אביב יפו",1,67,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
01/06/2023",0,0
620,621,"3,650,000 ₪",יהודה קרני מפה,"דירה, רמת אביב, תל אביב יפו",1,67,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
01/06/2023",0,0
621,622,"3,850,000 ₪",יהודה קרני מפה,"דירה, רמת אביב, תל אביב יפו",1,67,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
622,623,"3,650,000 ₪",יהודה קרני מפה,"דירה, רמת אביב, תל אביב יפו",1,67,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
01/06/2023",0,0
623,624,"5,300,000 ₪",יהושע בן נון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,100,none,"קומות בבנין
3","חניות
1",0,0,0,0,0,0,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
624,625,"6,750,000 ₪",יהושע בן נון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,90,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
625,626,"6,750,000 ₪",יהושע בן נון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,90,"מרפסות
1","קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
626,627,"4,100,000 ₪",יהושע בן נון מפה,"דירה, תל אביב יפו",קרקע,86,none,"קומות בבנין
3","חניות
1",0,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
627,628,"3,800,000 ₪",יהושע בן נון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,70,none,"קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,1,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
628,629,"3,800,000 ₪",יהושע בן נון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,70,none,"קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,1,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
629,630,"4,100,000 ₪",יהושע בן נון מפה,"דירה, תל אביב יפו",קרקע,86,none,"קומות בבנין
3","חניות
1",0,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
630,631,"4,100,000 ₪",יהושע בן נון מפה,"דירה, תל אביב יפו",קרקע,86,none,"קומות בבנין
3","חניות
1",0,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
631,632,"4,100,000 ₪",יהושע בן נון מפה,"דירה, תל אביב יפו",קרקע,86,none,"קומות בבנין
3","חניות
1",0,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
632,633,"3,800,000 ₪",יהושע בן נון מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,70,none,"קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,1,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
633,634,"4,450,000 ₪","יהל""ל מפה",nan,2,73,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
634,635,"4,450,000 ₪","יהל""ל מפה",nan,2,73,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
635,636,"4,450,000 ₪","יהל""ל מפה",nan,2,73,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
636,637,"6,360,000 ₪",יוחנן הורקנוס מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,82,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
637,638,"6,360,000 ₪",יוחנן הורקנוס מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,82,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
638,639,"6,360,000 ₪",יוחנן הורקנוס מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,82,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
639,640,"6,360,000 ₪",יוחנן הורקנוס מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",2,82,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
640,641,"4,450,000 ₪",יוחנן הורקנוס מפה,"דירה, תל אביב יפו",4,74,"מרפסות
1","קומות בבנין
5","חניות
ללא",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
641,642,"3,700,000 ₪",יונה הנביא 18 מפה,"דירה, כרם התימנים, תל אביב יפו",3,62,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
642,643,"3,700,000 ₪",יונה הנביא 18 מפה,"דירה, כרם התימנים, תל אביב יפו",3,62,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
643,644,"3,800,000 ₪",יוניצמן מפה,"דירה, גלילות, תל אביב יפו",10,65,"מרפסות
1","קומות בבנין
14","חניות
2",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
644,645,"4,200,000 ₪",יוניצמן מפה,"דירה, תל אביב יפו",11,62,"מרפסות
1","קומות בבנין
13","חניות
2",1,0,1,0,1,1,0,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
645,646,"3,000,000 ₪",יוסף לישנסקי מפה,"דירה, נווה שאנן, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
646,647,"3,000,000 ₪",יוסף לישנסקי מפה,"דירה, נווה שאנן, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
647,648,"3,000,000 ₪",יוסף לישנסקי מפה,"דירה, נווה שאנן, תל אביב יפו",1,90,"מרפסות
2","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
648,649,"4,380,000 ₪",יוסף קארו מפה,"דירה, מונטיפיורי, הרכבת, תל אביב יפו",4,74,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,0,1,1,0,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
649,650,"4,380,000 ₪",יוסף קארו מפה,"דירה, מונטיפיורי, הרכבת, תל אביב יפו",4,74,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,0,1,1,0,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
650,651,"4,450,000 ₪",יחזקאל מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",1,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,1,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
651,652,"4,450,000 ₪",יחזקאל מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",1,80,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,1,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
652,653,"2,350,000 ₪",יסוד המעלה מפה,"דירה, תל אביב יפו",2,64,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
653,654,"4,990,000 ₪",יעקב מוזר 14 מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",1,83,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/07/2026",0,0
654,655,"4,990,000 ₪",יעקב מוזר 14 מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",1,83,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/07/2026",0,0
655,656,"4,990,000 ₪",יעקב מוזר 14 מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",1,83,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/07/2026",0,0
656,657,"4,990,000 ₪",יעקב מוזר 14 מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",1,83,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/07/2026",0,0
657,658,"4,990,000 ₪",יעקב מוזר 14 מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",1,83,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/07/2026",0,0
658,659,"5,750,000 ₪",יעקב מוזר מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",6,111,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
20/11/2024",0,0
659,660,"5,750,000 ₪",יעקב מוזר מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",6,111,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
20/11/2024",0,0
660,661,"5,750,000 ₪",יעקב מוזר מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",6,111,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
20/11/2024",0,0
661,662,"3,900,000 ₪",יפה נוף מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",1,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
662,663,"3,900,000 ₪",יפה נוף מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",1,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
663,664,"2,660,000 ₪","יפו ד', גבעת התמרים מפה","דירה, יפו ד', גבעת התמרים, תל אביב יפו",3,65,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
664,665,"2,660,000 ₪","יפו ד', גבעת התמרים מפה","דירה, יפו ד', גבעת התמרים, תל אביב יפו",3,65,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
665,666,"2,660,000 ₪","יפו ד', גבעת התמרים מפה","דירה, יפו ד', גבעת התמרים, תל אביב יפו",3,65,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
666,667,"2,660,000 ₪","יפו ד', גבעת התמרים מפה","דירה, יפו ד', גבעת התמרים, תל אביב יפו",3,65,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
667,668,"2,660,000 ₪","יפו ד', גבעת התמרים מפה","דירה, יפו ד', גבעת התמרים, תל אביב יפו",3,65,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
668,669,"2,660,000 ₪","יפו ד', גבעת התמרים מפה","דירה, יפו ד', גבעת התמרים, תל אביב יפו",3,65,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
669,670,לא צוין מחיר,"יפו ד', גבעת התמרים מפה","דירה, יפו ד', גבעת התמרים, תל אביב יפו",3,60,none,"קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
670,671,לא צוין מחיר,"יפו ד', גבעת התמרים מפה","דירה, יפו ד', גבעת התמרים, תל אביב יפו",3,60,none,"קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
671,672,"1,790,000 ₪",יפת 165 מפה,"דירה, נווה גולן, יפו ג', תל אביב יפו",1,51,none,"קומות בבנין
7","חניות
ללא",0,0,0,0,0,0,0,0,0,1,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
672,673,"1,790,000 ₪",יפת 165 מפה,"דירה, נווה גולן, יפו ג', תל אביב יפו",1,51,none,"קומות בבנין
7","חניות
ללא",0,0,0,0,0,0,0,0,0,1,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
673,674,"2,500,000 ₪",יפת 177 מפה,"דירה, נווה גולן, יפו ג', תל אביב יפו",3,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,1,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
674,675,"1,975,000 ₪",יפת 57 מפה,"דירה, צהלון, שיכוני חסכון, תל אביב יפו",1,55,none,"קומות בבנין
2","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
675,676,"3,000,000 ₪",יפת מפה,"דירה, צהלון, שיכוני חסכון, תל אביב יפו",1,96,"מרפסות
2","קומות בבנין
5","חניות
1",1,0,1,0,0,1,1,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
676,677,"2,990,000 ₪",יפתח 3 מפה,"דירה, יד אליהו, תל אביב יפו",2,60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
677,678,"4,300,000 ₪",יצחק אפשטיין מפה,"דירה, הצפון החדש - כיכר המדינה, תל אביב יפו",2,75,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
678,679,"3,150,000 ₪",יצחק שדה 52 מפה,"דירה, יד אליהו, תל אביב יפו",3,63,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,none,"תאריך כניסה
כניסה גמישה",0,0
679,680,"5,350,000 ₪",ירמיהו מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,68,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,0,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
680,681,"5,350,000 ₪",ירמיהו מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,68,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,0,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
681,682,"5,350,000 ₪",ירמיהו מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,68,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,0,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
682,683,"5,350,000 ₪",ירמיהו מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",3,68,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,0,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
683,684,"4,050,000 ₪",ישעיהו מפה,"דירה, הצפון הישן - צפון, תל אביב יפו",1,70,none,"קומות בבנין
3","חניות
ללא",1,0,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
684,685,"3,490,000 ₪",ישראל מסלנט מפה,"דירה, שפירא, תל אביב יפו",2,90,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",1,0
685,686,"4,900,000 ₪",ישראליס מפה,"דירה, תל אביב יפו",2,93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
686,687,"4,900,000 ₪",ישראליס מפה,"דירה, תל אביב יפו",2,93,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
687,688,"17,400,000 ₪",כוכב הצפון מפה,"דירה, כוכב הצפון, תל אביב יפו",10,290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
688,689,"17,400,000 ₪",כוכב הצפון מפה,"דירה, כוכב הצפון, תל אביב יפו",10,290,"מרפסות
2","קומות בבנין
14","חניות
3",1,0,1,0,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",1,0
689,690,"17,400,000 ₪",כוכב הצפון מפה,"דירה, כוכב הצפון, תל אביב יפו",10,290,"מרפסות
2","קומות בבנין
14","חניות
3",1,0,1,0,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",1,0
690,691,"2,190,000 ₪",כוכבי יצחק מפה,"דירה, שפירא, תל אביב יפו",2,62,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
691,692,"2,190,000 ₪",כוכבי יצחק מפה,"דירה, שפירא, תל אביב יפו",2,62,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
692,693,"2,190,000 ₪",כוכבי יצחק מפה,"דירה, שפירא, תל אביב יפו",2,62,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
693,694,"2,190,000 ₪",כוכבי יצחק מפה,"דירה, שפירא, תל אביב יפו",2,62,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
694,695,"2,190,000 ₪",כוכבי יצחק מפה,"דירה, שפירא, תל אביב יפו",2,62,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
