,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
148,148,"1,780,000 ₪",צרויה יואב בן,"דירה, רובע י', אשדוד",3,87,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,823687,868479,896666,940208,972500,1132000,1178333,1200000,1282000,1300666,1310352,1432000,1520000,none
149,149,"1,620,000 ₪",צרויה יואב בן,"דירה, רובע י', אשדוד",8,85,none,"קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,823687,868479,896666,940208,972500,1132000,1178333,1200000,1282000,1300666,1310352,1432000,1520000,none
150,150,"1,600,000 ₪",צרויה יואב בן,"דירה, רובע י', אשדוד",5,87,"מרפסות
1","קומות בבנין
9","חניות
1",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,823687,868479,896666,940208,972500,1132000,1178333,1200000,1282000,1300666,1310352,1432000,1520000,none
151,151,"1,790,000 ₪",צרויה יואב בן,"דירה, רובע י', אשדוד",7,84,none,"קומות בבנין
9","חניות
1",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,823687,868479,896666,940208,972500,1132000,1178333,1200000,1282000,1300666,1310352,1432000,1520000,none
152,152,"1,550,000 ₪",צרויה יואב בן,"דירה, רובע י', אשדוד",1,69,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
06/04/2024",0,0,0,823687,868479,896666,940208,972500,1132000,1178333,1200000,1282000,1300666,1310352,1432000,1520000,none
153,153,"1,550,000 ₪",צרויה יואב בן 5,"דירה, אשדוד",3,65,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,1520000,none
154,154,"1,700,000 ₪",קדושי בלזן,"דירה, רובע א', אשדוד",2,74,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,"950,000",800000,"730,000",1010000,"1,021,021",1247500,none,1263000,1320000,1410000,1370000,none,none
155,155,"1,540,000 ₪",קוק הרב,"דירה, רובע ב', אשדוד",8,83,none,"קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,532601,624076,642685,701388,670750,750505,819750,856715,966920,955624,1061019,1005724,1262875,1350000
156,156,"1,580,000 ₪",קוק הרב 13,"דירה, אשדוד",3,63,none,"קומות בבנין
4","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,440000,none,560000,610000,"630,000",none,880000,"1,050,000",none,none,1075000,none,none,1400000
157,157,"1,300,000 ₪",קוק הרב 17,"דירה, רובע ב', אשדוד",4,56,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0,0,460066,600000,620000,677500,"620,000",none,none,942491,780000,980000,930000,1005000,1110000,none
158,158,לא צוין מחיר,קוק הרב 22,"דירה, רובע ב', אשדוד",קרקע,60,"מרפסות
1","קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,530000,none,none,none,none,none,none,none,none,none,none,none,none
159,159,"1,350,000 ₪",קיבוץ גלויות,"דירה, רובע ב', אשדוד",4,65,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,690000,642625,none,"900,000",919444,1015833,1006000,1109384,1038750,none,none,none
160,160,"1,844,000 ₪",קידרון נחל,"דירה, אשדוד",4,101,"מרפסות
1","קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
161,161,"1,830,000 ₪",קידרון נחל,"דירה, רובע י""א, אשדוד",3,95,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
162,162,"1,650,000 ₪",קקל,"דירה, רובע י', אשדוד",2,80,none,"קומות בבנין
2","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,741250,871750,871250,980470,944000,1056875,1455000,1290750,1304750,1302099,1287500,1305000,1460000,none
163,163,"1,625,000 ₪",קרן היסוד,"דירה, רובע ד', אשדוד",3,82,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
164,164,"1,540,000 ₪",קרן היסוד,"דירה, רובע ד', אשדוד",1,78,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
165,165,"1,680,000 ₪",קרן היסוד,"דירה, רובע ד', אשדוד",1,70,none,"קומות בבנין
4","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
166,166,"1,590,000 ₪",קרן היסוד,"דירה, רובע ד', אשדוד",3,75,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
167,167,לא צוין מחיר,קרן היסוד 29,"דירה, רובע ד', אשדוד",1,80,none,"קומות בבנין
4","חניות
1",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,1,none,none,none,none,none,none,none,none,none,none,none,none,none,none
168,168,"1,820,000 ₪",ראש פינה,"דירה, רובע ט', אשדוד",7,90,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,782758,820000,861250,958333,987500,1090000,"1,220,000",1220000,1350000,1315000,1377000,1410000,1625000,none
169,169,לא צוין מחיר,ראשון לציון,"דירה, רובע ט', אשדוד",3,87,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
170,170,"1,580,000 ₪",רובע א,"דירה, רובע א', אשדוד",5,95,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
171,171,"2,180,000 ₪",רובע א,"דירה, רובע א', אשדוד",7,140,"מרפסות
1","קומות בבנין
7","חניות
ללא",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
172,172,"1,490,000 ₪",רובע א,"דירה, רובע א', אשדוד",6,71,"מרפסות
1","קומות בבנין
7","חניות
1",0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
173,173,"1,450,000 ₪",רובע א,"דירה, רובע א', אשדוד",2,83,none,"קומות בבנין
4","חניות
1",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
174,174,"1,490,000 ₪",רובע א,"דירה, רובע א', אשדוד",5,81,"מרפסות
1","קומות בבנין
7","חניות
ללא",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
175,175,"1,680,000 ₪",רובע א,"דירה, רובע א', אשדוד",1,95,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
176,176,"1,420,000 ₪",רובע א,"דירה, רובע א', אשדוד",1,90,"מרפסות
2","קומות בבנין
7","חניות
ללא",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
177,177,"1,380,000 ₪",רובע א,"דירה, רובע א', אשדוד",4,61,none,"קומות בבנין
6","חניות
ללא",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
178,178,"1,480,000 ₪",רובע א,"דירה, רובע א', אשדוד",5,70,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
179,179,"1,490,000 ₪",רובע א,"דירה, רובע א', אשדוד",6,81,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
180,180,"1,430,000 ₪",רובע א,"דירה, רובע א', אשדוד",6,70,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
181,181,"1,570,000 ₪",רובע א,"דירה, רובע א', אשדוד",8,88,none,"קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
182,182,"1,480,000 ₪",רובע ג,"דירה, רובע ג', אשדוד",1,64,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
183,183,"1,690,000 ₪",רובע ה,"דירה, רובע ה', אשדוד",8,85,none,"קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
184,184,"1,565,000 ₪",רובע ה,"דירה, רובע ה', אשדוד",3,85,none,"קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
185,185,"1,395,000 ₪",רובע ה,"דירה, רובע ה', אשדוד",3,80,none,"קומות בבנין
7","חניות
ללא",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
186,186,"1,300,000 ₪",רובע ה,"דירה, רובע ה', אשדוד",קרקע,60,none,"קומות בבנין
3","חניות
ללא",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
187,187,"2,050,000 ₪","רובע הקריה, הסיטי","דירה, רובע הקריה, הסיטי, אשדוד",2,97,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
188,188,"1,750,000 ₪","רובע הקריה, הסיטי","דירה, רובע הקריה, הסיטי, אשדוד",10,89,none,"קומות בבנין
13","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
189,189,"1,550,000 ₪",רובע ו,"דירה, רובע ו', אשדוד",6,60,"מרפסות
2","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,1,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
190,190,"1,600,000 ₪",רובע ו,"דירה, רובע ו', אשדוד",3,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
01/11/2023",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
191,191,"1,520,000 ₪",רובע ו,"דירה, רובע ו', אשדוד",2,65,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
192,192,"1,680,000 ₪",רובע ח,"דירה, רובע ח', אשדוד",3,81,"מרפסות
1","קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
193,193,"1,740,000 ₪",רובע ח,"דירה, רובע ח', אשדוד",7,88,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
194,194,"1,670,000 ₪",רובע ח,"דירה, רובע ח', אשדוד",7,85,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
195,195,"2,200,000 ₪",רובע ח,"דירה, רובע ח', אשדוד",1,110,,,,,,,,,,,,,,,,0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
196,196,"1,650,000 ₪",רובע ט,"דירה, רובע ט', אשדוד",1,86,none,"קומות בבנין
3","חניות
1",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
197,197,"1,460,000 ₪",רובע ט,"דירה, רובע ט', אשדוד",8,87,none,"קומות בבנין
10","חניות
3",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
198,198,"1,820,000 ₪",רובע ט,"דירה, רובע ט', אשדוד",2,85,none,"קומות בבנין
9","חניות
ללא",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
199,199,"1,570,000 ₪",רובע ט,"דירה, רובע ט', אשדוד",2,85,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
200,200,"2,350,000 ₪",רובע טז,"דירה, רובע ט""ז, אשדוד",2,100,none,"קומות בבנין
2","חניות
1",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
01/06/2023",0,0,0,none,"1,026,035",719512,none,none,none,none,"1,760,000",none,none,none,none,none,none
201,201,"2,270,000 ₪",רובע טז,"דירה, רובע ט""ז, אשדוד",8,112,"מרפסות
1","קומות בבנין
17","חניות
1",1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
01/01/2024",0,0,0,none,"1,026,035",719512,none,none,none,none,"1,760,000",none,none,none,none,none,none
202,202,"1,690,000 ₪",רובע י,"דירה, רובע י', אשדוד",2,80,none,"קומות בבנין
2","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
203,203,"1,750,000 ₪",רובע יא,"דירה, רובע י""א, אשדוד",6,85,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
204,204,"1,750,000 ₪",רובע יא,"דירה, רובע י""א, אשדוד",3,100,"מרפסות
1","קומות בבנין
6","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
205,205,"1,990,000 ₪",רובע יב,"דירה, רובע י""ב, אשדוד",4,100,none,"קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
206,206,"1,790,000 ₪",רובע יג,"דירה, רובע י""ג, אשדוד",6,98,"מרפסות
1","קומות בבנין
9","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
207,207,"1,590,000 ₪",רובע יג,"דירה, רובע י""ג, אשדוד",2,70,none,"קומות בבנין
4","חניות
1",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
208,208,"1,750,000 ₪",רובע יג,"דירה, רובע י""ג, אשדוד",2,78,none,"קומות בבנין
2","חניות
1",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
209,209,"1,790,000 ₪",רוגוזין,"דירה, רובע ד', אשדוד",6,99,none,"קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",1,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
210,210,"1,800,000 ₪",רוגוזין,"דירה, רובע א', אשדוד",2,75,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
211,211,"1,920,000 ₪",רוגוזין 1,"דירה, רובע א', אשדוד",3,98,none,"קומות בבנין
7","חניות
2",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
212,212,"1,780,000 ₪",רוגוזין 30,"דירה, רובע א', אשדוד",2,75,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
213,213,"2,190,000 ₪",רוטשילד,"דירה, רובע ט""ו, אשדוד",3,103,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,"1,180,000",none,none,1465000,1620000,none,1600000,none,1660000,1830000,none
214,214,"1,650,000 ₪",רחבעם המלך,"דירה, רובע י""ג, אשדוד",2,73,none,"קומות בבנין
3","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,735000,746666,none,762500,860000,955000,1202500,1273333,1205000,1217000,1347000,1360000,1550000,none
215,215,"1,600,000 ₪",רחובות,"דירה, אשדוד",3,84,none,"קומות בבנין
3","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,780000,none,none,none,none,990000,none,1197000,none,1340000,1330000,1315000,1571666,none
216,216,"1,630,000 ₪",רחובות,"דירה, רובע ט', אשדוד",2,84,none,"קומות בבנין
3","חניות
1",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,780000,none,none,none,none,990000,none,1197000,none,1340000,1330000,1315000,1571666,none
217,217,"2,170,000 ₪",רימון,"דירה, רובע ט""ז, אשדוד",9,110,"מרפסות
1","קומות בבנין
15","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
218,218,"2,020,000 ₪",רימון,"דירה, רובע ט""ז, אשדוד",1,90,none,"קומות בבנין
2","חניות
1",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
219,219,"2,175,000 ₪",רימון,"דירה, רובע ט""ז, אשדוד",4,116,"מרפסות
1","קומות בבנין
20","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
220,220,לא צוין מחיר,רימון 1,"דירה, רובע ט""ז, אשדוד",10,120,"מרפסות
1","קומות בבנין
17","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
221,221,"1,590,000 ₪",רמבם,"דירה, רובע ב', אשדוד",קרקע,90,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0,0,522500,498166,600000,614000,812792,948055,925000,945000,998333,940626,1018308,1057000,1312857,none
222,222,"1,760,000 ₪",רשי,"דירה, אשדוד",3,85,,,,,,,,,,,,,,,,0,0,0,none,none,none,944000,none,none,1300000,1163333,none,1177500,none,none,1610000,none
223,223,"1,790,000 ₪",שאולי הרב,"דירה, רובע ד', אשדוד",6,80,"מרפסות
1","קומות בבנין
8","חניות
1",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,4,720000,703583,784000,882500,805256,890729,1134900,1125000,1181736,734219,1399345,1575000,1452952,1650000
224,224,"1,740,000 ₪",שאולי הרב,"דירה, רובע ד', אשדוד",4,80,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,4,720000,703583,784000,882500,805256,890729,1134900,1125000,1181736,734219,1399345,1575000,1452952,1650000
225,225,"1,800,000 ₪",שאולי הרב,"דירה, רובע ד', אשדוד",5,85,none,"קומות בבנין
8","חניות
ללא",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,4,720000,703583,784000,882500,805256,890729,1134900,1125000,1181736,734219,1399345,1575000,1452952,1650000
